sample_id,image_name,true_algo,is_stego,path,p_WOW,p_S-UNIWARD,p_HILL,p_HUGO,p_MiPOD
COVER__BOWS2__0.4bpp__1136.pgm,1136.pgm,COVER,0,${BOWS2_ROOT}/cover/1136.pgm,0.46484375,0.47705078,0.48413086,0.0,0.0
COVER__BOWS2__0.4bpp__1137.pgm,1137.pgm,COVER,0,${BOWS2_ROOT}/cover/1137.pgm,0.022201538,0.02041626,0.014556885,0.013221741,0.09979248
COVER__BOWS2__0.4bpp__1138.pgm,1138.pgm,COVER,0,${BOWS2_ROOT}/cover/1138.pgm,0.037200928,0.4819336,0.044433594,0.95996094,0.8564453
COVER__BOWS2__0.4bpp__1139.pgm,1139.pgm,COVER,0,${BOWS2_ROOT}/cover/1139.pgm,0.010902405,0.01020813,0.012573242,0.007724762,0.008125305
COVER__BOWS2__0.4bpp__114.pgm,114.pgm,COVER,0,${BOWS2_ROOT}/cover/114.pgm,0.015304565,0.22375488,0.90185547,0.91064453,0.63720703
COVER__BOWS2__0.4bpp__1140.pgm,1140.pgm,COVER,0,${BOWS2_ROOT}/cover/1140.pgm,0.008216858,0.010856628,0.009269714,0.9716797,0.010169983
COVER__BOWS2__0.4bpp__1141.pgm,1141.pgm,COVER,0,${BOWS2_ROOT}/cover/1141.pgm,0.010856628,0.012054443,0.011070251,0.010292053,0.009895325
COVER__BOWS2__0.4bpp__1142.pgm,1142.pgm,COVER,0,${BOWS2_ROOT}/cover/1142.pgm,0.008781433,0.012481689,0.010948181,0.010368347,0.008918762
COVER__BOWS2__0.4bpp__1143.pgm,1143.pgm,COVER,0,${BOWS2_ROOT}/cover/1143.pgm,0.010368347,0.01020813,0.008094788,0.9711914,0.008155823
COVER__BOWS2__0.4bpp__1144.pgm,1144.pgm,COVER,0,${BOWS2_ROOT}/cover/1144.pgm,0.01020813,0.012428284,0.0103302,0.9902344,0.013587952
COVER__BOWS2__0.4bpp__1145.pgm,1145.pgm,COVER,0,${BOWS2_ROOT}/cover/1145.pgm,0.010292053,0.010948181,0.011199951,0.008918762,0.009056091
COVER__BOWS2__0.4bpp__1146.pgm,1146.pgm,COVER,0,${BOWS2_ROOT}/cover/1146.pgm,0.008216858,0.036834717,0.017852783,0.076538086,0.010093689
COVER__BOWS2__0.4bpp__1147.pgm,1147.pgm,COVER,0,${BOWS2_ROOT}/cover/1147.pgm,0.4885254,0.48754883,0.5053711,0.0,0.21936035
COVER__BOWS2__0.4bpp__1148.pgm,1148.pgm,COVER,0,${BOWS2_ROOT}/cover/1148.pgm,0.52197266,0.5058594,0.5083008,0.5102539,0.50683594
COVER__BOWS2__0.4bpp__1149.pgm,1149.pgm,COVER,0,${BOWS2_ROOT}/cover/1149.pgm,0.42822266,0.49658203,0.5151367,0.47021484,0.5073242
COVER__BOWS2__0.4bpp__115.pgm,115.pgm,COVER,0,${BOWS2_ROOT}/cover/115.pgm,0.3112793,0.37280273,0.8730469,0.7182617,0.6279297
COVER__BOWS2__0.4bpp__1150.pgm,1150.pgm,COVER,0,${BOWS2_ROOT}/cover/1150.pgm,0.5834961,0.51220703,0.49316406,0.5136719,0.5444336
COVER__BOWS2__0.4bpp__1151.pgm,1151.pgm,COVER,0,${BOWS2_ROOT}/cover/1151.pgm,0.5136719,0.50439453,0.50683594,0.5024414,0.49780273
COVER__BOWS2__0.4bpp__1152.pgm,1152.pgm,COVER,0,${BOWS2_ROOT}/cover/1152.pgm,0.36669922,0.43310547,0.4885254,0.5205078,0.5073242
COVER__BOWS2__0.4bpp__1153.pgm,1153.pgm,COVER,0,${BOWS2_ROOT}/cover/1153.pgm,0.010131836,0.39916992,0.00040125847,0.53027344,0.0
COVER__BOWS2__0.4bpp__1154.pgm,1154.pgm,COVER,0,${BOWS2_ROOT}/cover/1154.pgm,0.031021118,0.30078125,0.15563965,0.56689453,0.092041016
COVER__BOWS2__0.4bpp__1155.pgm,1155.pgm,COVER,0,${BOWS2_ROOT}/cover/1155.pgm,0.49243164,0.50097656,0.51220703,0.5107422,0.5185547
COVER__BOWS2__0.4bpp__1156.pgm,1156.pgm,COVER,0,${BOWS2_ROOT}/cover/1156.pgm,0.5078125,0.50878906,0.50683594,0.5083008,0.51220703
COVER__BOWS2__0.4bpp__1157.pgm,1157.pgm,COVER,0,${BOWS2_ROOT}/cover/1157.pgm,0.9472656,0.47192383,0.59814453,0.35205078,0.5961914
COVER__BOWS2__0.4bpp__1158.pgm,1158.pgm,COVER,0,${BOWS2_ROOT}/cover/1158.pgm,0.49316406,0.51123047,0.51123047,0.5053711,0.52246094
COVER__BOWS2__0.4bpp__1159.pgm,1159.pgm,COVER,0,${BOWS2_ROOT}/cover/1159.pgm,0.5,0.49536133,0.5136719,0.49975586,0.50097656
COVER__BOWS2__0.4bpp__116.pgm,116.pgm,COVER,0,${BOWS2_ROOT}/cover/116.pgm,0.953125,0.88671875,0.98095703,0.54541016,0.89453125
COVER__BOWS2__0.4bpp__1160.pgm,1160.pgm,COVER,0,${BOWS2_ROOT}/cover/1160.pgm,0.103759766,0.54248047,0.3803711,0.5253906,0.6098633
COVER__BOWS2__0.4bpp__1161.pgm,1161.pgm,COVER,0,${BOWS2_ROOT}/cover/1161.pgm,0.5136719,0.51464844,0.5209961,0.5136719,0.52246094
COVER__BOWS2__0.4bpp__1162.pgm,1162.pgm,COVER,0,${BOWS2_ROOT}/cover/1162.pgm,0.061767578,0.17370605,0.17919922,0.5288086,0.026062012
COVER__BOWS2__0.4bpp__1163.pgm,1163.pgm,COVER,0,${BOWS2_ROOT}/cover/1163.pgm,0.51464844,0.5048828,0.51464844,0.5029297,0.50341797
COVER__BOWS2__0.4bpp__1164.pgm,1164.pgm,COVER,0,${BOWS2_ROOT}/cover/1164.pgm,0.46484375,0.5019531,0.5317383,0.52978516,0.53027344
COVER__BOWS2__0.4bpp__1165.pgm,1165.pgm,COVER,0,${BOWS2_ROOT}/cover/1165.pgm,0.5078125,0.50927734,0.5083008,0.5073242,0.51708984
COVER__BOWS2__0.4bpp__1166.pgm,1166.pgm,COVER,0,${BOWS2_ROOT}/cover/1166.pgm,0.50439453,0.50683594,0.50683594,0.5024414,0.5073242
COVER__BOWS2__0.4bpp__1167.pgm,1167.pgm,COVER,0,${BOWS2_ROOT}/cover/1167.pgm,0.50634766,0.51123047,0.5083008,0.5019531,0.51464844
COVER__BOWS2__0.4bpp__1168.pgm,1168.pgm,COVER,0,${BOWS2_ROOT}/cover/1168.pgm,0.51220703,0.50683594,0.5097656,0.5019531,0.5078125
COVER__BOWS2__0.4bpp__1169.pgm,1169.pgm,COVER,0,${BOWS2_ROOT}/cover/1169.pgm,0.65722656,0.53466797,0.50097656,0.48608398,0.49316406
COVER__BOWS2__0.4bpp__117.pgm,117.pgm,COVER,0,${BOWS2_ROOT}/cover/117.pgm,0.6513672,0.54296875,0.58203125,0.5053711,0.5932617
COVER__BOWS2__0.4bpp__1170.pgm,1170.pgm,COVER,0,${BOWS2_ROOT}/cover/1170.pgm,0.5126953,0.50878906,0.51660156,0.5048828,0.5209961
COVER__BOWS2__0.4bpp__1171.pgm,1171.pgm,COVER,0,${BOWS2_ROOT}/cover/1171.pgm,0.4909668,0.48242188,0.49438477,0.50390625,0.48706055
COVER__BOWS2__0.4bpp__1172.pgm,1172.pgm,COVER,0,${BOWS2_ROOT}/cover/1172.pgm,0.008377075,0.007637024,0.009086609,0.010169983,0.01020813
COVER__BOWS2__0.4bpp__1173.pgm,1173.pgm,COVER,0,${BOWS2_ROOT}/cover/1173.pgm,0.011550903,0.0110321045,0.21447754,0.5888672,0.3642578
COVER__BOWS2__0.4bpp__1174.pgm,1174.pgm,COVER,0,${BOWS2_ROOT}/cover/1174.pgm,0.4819336,0.5053711,0.5239258,0.50927734,0.53466797
COVER__BOWS2__0.4bpp__1175.pgm,1175.pgm,COVER,0,${BOWS2_ROOT}/cover/1175.pgm,0.53808594,0.5131836,0.5263672,0.5258789,0.5317383
COVER__BOWS2__0.4bpp__1176.pgm,1176.pgm,COVER,0,${BOWS2_ROOT}/cover/1176.pgm,0.5029297,0.5048828,0.5102539,0.5048828,0.51171875
COVER__BOWS2__0.4bpp__1177.pgm,1177.pgm,COVER,0,${BOWS2_ROOT}/cover/1177.pgm,0.4423828,0.49902344,0.50439453,0.5058594,0.5048828
COVER__BOWS2__0.4bpp__1178.pgm,1178.pgm,COVER,0,${BOWS2_ROOT}/cover/1178.pgm,0.6303711,0.5527344,0.5385742,0.5205078,0.5361328
COVER__BOWS2__0.4bpp__1179.pgm,1179.pgm,COVER,0,${BOWS2_ROOT}/cover/1179.pgm,0.50439453,0.5073242,0.50683594,0.50097656,0.5083008
COVER__BOWS2__0.4bpp__118.pgm,118.pgm,COVER,0,${BOWS2_ROOT}/cover/118.pgm,0.54589844,0.5410156,0.6274414,0.50683594,0.5830078
COVER__BOWS2__0.4bpp__1180.pgm,1180.pgm,COVER,0,${BOWS2_ROOT}/cover/1180.pgm,0.014732361,0.010696411,0.013954163,0.16149902,0.017044067
COVER__BOWS2__0.4bpp__1181.pgm,1181.pgm,COVER,0,${BOWS2_ROOT}/cover/1181.pgm,0.4975586,0.50146484,0.5307617,0.5078125,0.53125
COVER__BOWS2__0.4bpp__1182.pgm,1182.pgm,COVER,0,${BOWS2_ROOT}/cover/1182.pgm,0.096191406,0.07977295,0.22460938,0.5126953,0.5332031
COVER__BOWS2__0.4bpp__1183.pgm,1183.pgm,COVER,0,${BOWS2_ROOT}/cover/1183.pgm,0.46801758,0.5180664,0.5292969,0.5107422,0.52441406
COVER__BOWS2__0.4bpp__1184.pgm,1184.pgm,COVER,0,${BOWS2_ROOT}/cover/1184.pgm,0.11755371,0.41992188,0.5571289,0.7060547,0.5498047
COVER__BOWS2__0.4bpp__1185.pgm,1185.pgm,COVER,0,${BOWS2_ROOT}/cover/1185.pgm,0.67285156,0.50097656,0.51416016,0.5136719,0.52441406
COVER__BOWS2__0.4bpp__1186.pgm,1186.pgm,COVER,0,${BOWS2_ROOT}/cover/1186.pgm,0.009231567,0.008575439,0.008514404,0.15856934,0.011375427
COVER__BOWS2__0.4bpp__1187.pgm,1187.pgm,COVER,0,${BOWS2_ROOT}/cover/1187.pgm,0.06359863,0.014060974,0.011962891,0.019302368,0.012382507
COVER__BOWS2__0.4bpp__1188.pgm,1188.pgm,COVER,0,${BOWS2_ROOT}/cover/1188.pgm,0.026763916,0.06939697,0.5986328,0.55322266,0.61865234
COVER__BOWS2__0.4bpp__1189.pgm,1189.pgm,COVER,0,${BOWS2_ROOT}/cover/1189.pgm,0.008255005,0.007549286,0.008094788,0.021209717,0.01020813
COVER__BOWS2__0.4bpp__119.pgm,119.pgm,COVER,0,${BOWS2_ROOT}/cover/119.pgm,0.70703125,0.609375,0.6040039,0.50097656,0.6464844
COVER__BOWS2__0.4bpp__1190.pgm,1190.pgm,COVER,0,${BOWS2_ROOT}/cover/1190.pgm,0.5161133,0.50390625,0.5107422,0.50146484,0.51660156
COVER__BOWS2__0.4bpp__1191.pgm,1191.pgm,COVER,0,${BOWS2_ROOT}/cover/1191.pgm,0.031982422,0.015487671,0.108947754,0.95458984,0.54052734
COVER__BOWS2__0.4bpp__1192.pgm,1192.pgm,COVER,0,${BOWS2_ROOT}/cover/1192.pgm,0.72509766,0.48706055,0.48046875,0.4987793,0.5083008
COVER__BOWS2__0.4bpp__1193.pgm,1193.pgm,COVER,0,${BOWS2_ROOT}/cover/1193.pgm,0.5288086,0.5288086,0.56884766,0.54345703,0.5419922
COVER__BOWS2__0.4bpp__1194.pgm,1194.pgm,COVER,0,${BOWS2_ROOT}/cover/1194.pgm,0.009971619,0.008155823,0.009124756,0.01210022,0.01020813
COVER__BOWS2__0.4bpp__1195.pgm,1195.pgm,COVER,0,${BOWS2_ROOT}/cover/1195.pgm,0.546875,0.5126953,0.5253906,0.5126953,0.51660156
COVER__BOWS2__0.4bpp__1196.pgm,1196.pgm,COVER,0,${BOWS2_ROOT}/cover/1196.pgm,0.5029297,0.5029297,0.51904297,0.50683594,0.5234375
COVER__BOWS2__0.4bpp__1197.pgm,1197.pgm,COVER,0,${BOWS2_ROOT}/cover/1197.pgm,0.009017944,0.0077552795,0.014060974,0.032714844,0.017440796
COVER__BOWS2__0.4bpp__1198.pgm,1198.pgm,COVER,0,${BOWS2_ROOT}/cover/1198.pgm,0.061767578,0.51171875,0.31518555,0.5263672,0.44873047
COVER__BOWS2__0.4bpp__1199.pgm,1199.pgm,COVER,0,${BOWS2_ROOT}/cover/1199.pgm,0.5361328,0.52685547,0.50634766,0.5029297,0.51464844
COVER__BOWS2__0.4bpp__12.pgm,12.pgm,COVER,0,${BOWS2_ROOT}/cover/12.pgm,0.009895325,0.009162903,0.015075684,0.0491333,0.2055664
COVER__BOWS2__0.4bpp__120.pgm,120.pgm,COVER,0,${BOWS2_ROOT}/cover/120.pgm,0.52441406,0.55859375,0.5024414,0.5205078,0.5239258
COVER__BOWS2__0.4bpp__1200.pgm,1200.pgm,COVER,0,${BOWS2_ROOT}/cover/1200.pgm,0.5136719,0.5605469,0.53271484,0.5053711,0.53222656
COVER__BOWS2__0.4bpp__1201.pgm,1201.pgm,COVER,0,${BOWS2_ROOT}/cover/1201.pgm,0.4897461,0.515625,0.5024414,0.49926758,0.49829102
COVER__BOWS2__0.4bpp__1202.pgm,1202.pgm,COVER,0,${BOWS2_ROOT}/cover/1202.pgm,0.021530151,0.011550903,0.1574707,0.38427734,0.0002937317
COVER__BOWS2__0.4bpp__1203.pgm,1203.pgm,COVER,0,${BOWS2_ROOT}/cover/1203.pgm,0.51660156,0.50683594,0.5097656,0.49853516,0.5102539
COVER__BOWS2__0.4bpp__1204.pgm,1204.pgm,COVER,0,${BOWS2_ROOT}/cover/1204.pgm,0.31835938,0.5234375,0.5234375,0.51171875,0.54003906
COVER__BOWS2__0.4bpp__1205.pgm,1205.pgm,COVER,0,${BOWS2_ROOT}/cover/1205.pgm,0.35205078,0.35986328,0.5234375,0.5161133,0.5410156
COVER__BOWS2__0.4bpp__1206.pgm,1206.pgm,COVER,0,${BOWS2_ROOT}/cover/1206.pgm,0.009056091,0.009376526,0.010169983,0.006122589,0.008544922
COVER__BOWS2__0.4bpp__1207.pgm,1207.pgm,COVER,0,${BOWS2_ROOT}/cover/1207.pgm,0.55908203,0.54345703,0.5332031,0.5136719,0.5605469
COVER__BOWS2__0.4bpp__1208.pgm,1208.pgm,COVER,0,${BOWS2_ROOT}/cover/1208.pgm,0.51171875,0.5131836,0.51416016,0.5097656,0.5239258
COVER__BOWS2__0.4bpp__1209.pgm,1209.pgm,COVER,0,${BOWS2_ROOT}/cover/1209.pgm,0.5234375,0.5053711,0.5097656,0.5151367,0.5288086
COVER__BOWS2__0.4bpp__121.pgm,121.pgm,COVER,0,${BOWS2_ROOT}/cover/121.pgm,0.012481689,0.017044067,0.0104904175,0.03942871,0.010948181
COVER__BOWS2__0.4bpp__1210.pgm,1210.pgm,COVER,0,${BOWS2_ROOT}/cover/1210.pgm,0.5229492,0.5288086,0.5205078,0.52490234,0.5419922
COVER__BOWS2__0.4bpp__1211.pgm,1211.pgm,COVER,0,${BOWS2_ROOT}/cover/1211.pgm,0.009819031,0.0076942444,0.008811951,0.06311035,0.009742737
COVER__BOWS2__0.4bpp__1212.pgm,1212.pgm,COVER,0,${BOWS2_ROOT}/cover/1212.pgm,0.4880371,0.5131836,0.51464844,0.50439453,0.51660156
COVER__BOWS2__0.4bpp__1213.pgm,1213.pgm,COVER,0,${BOWS2_ROOT}/cover/1213.pgm,0.578125,0.4465332,0.4453125,0.5258789,0.5209961
COVER__BOWS2__0.4bpp__1214.pgm,1214.pgm,COVER,0,${BOWS2_ROOT}/cover/1214.pgm,0.45166016,0.4741211,0.44848633,0.51708984,0.48876953
COVER__BOWS2__0.4bpp__1215.pgm,1215.pgm,COVER,0,${BOWS2_ROOT}/cover/1215.pgm,0.6020508,0.51953125,0.51660156,0.5048828,0.52490234
COVER__BOWS2__0.4bpp__1216.pgm,1216.pgm,COVER,0,${BOWS2_ROOT}/cover/1216.pgm,0.4873047,0.51171875,0.49560547,0.51123047,0.5019531
COVER__BOWS2__0.4bpp__1217.pgm,1217.pgm,COVER,0,${BOWS2_ROOT}/cover/1217.pgm,0.026000977,0.052124023,0.029205322,0.62109375,0.0
COVER__BOWS2__0.4bpp__1218.pgm,1218.pgm,COVER,0,${BOWS2_ROOT}/cover/1218.pgm,0.49609375,0.5283203,0.53759766,0.53125,0.5961914
COVER__BOWS2__0.4bpp__1219.pgm,1219.pgm,COVER,0,${BOWS2_ROOT}/cover/1219.pgm,0.030212402,0.045532227,0.03475952,0.68652344,0.1361084
COVER__BOWS2__0.4bpp__122.pgm,122.pgm,COVER,0,${BOWS2_ROOT}/cover/122.pgm,0.011291504,0.012626648,0.009017944,0.016464233,0.009559631
COVER__BOWS2__0.4bpp__1220.pgm,1220.pgm,COVER,0,${BOWS2_ROOT}/cover/1220.pgm,0.7753906,0.546875,0.81689453,0.8129883,0.7109375
COVER__BOWS2__0.4bpp__1221.pgm,1221.pgm,COVER,0,${BOWS2_ROOT}/cover/1221.pgm,0.5029297,0.5053711,0.51171875,0.5004883,0.515625
COVER__BOWS2__0.4bpp__1222.pgm,1222.pgm,COVER,0,${BOWS2_ROOT}/cover/1222.pgm,0.42773438,0.4020996,0.52783203,0.5131836,0.5185547
COVER__BOWS2__0.4bpp__1223.pgm,1223.pgm,COVER,0,${BOWS2_ROOT}/cover/1223.pgm,0.57177734,0.50634766,0.5263672,0.51220703,0.53466797
COVER__BOWS2__0.4bpp__1224.pgm,1224.pgm,COVER,0,${BOWS2_ROOT}/cover/1224.pgm,0.5073242,0.5083008,0.51123047,0.50341797,0.51171875
COVER__BOWS2__0.4bpp__1225.pgm,1225.pgm,COVER,0,${BOWS2_ROOT}/cover/1225.pgm,0.50390625,0.52197266,0.5214844,0.51464844,0.49853516
COVER__BOWS2__0.4bpp__1226.pgm,1226.pgm,COVER,0,${BOWS2_ROOT}/cover/1226.pgm,0.009635925,0.00737381,0.009056091,0.93310547,0.028274536
COVER__BOWS2__0.4bpp__1227.pgm,1227.pgm,COVER,0,${BOWS2_ROOT}/cover/1227.pgm,0.3227539,0.44140625,0.5234375,0.5131836,0.5292969
COVER__BOWS2__0.4bpp__1228.pgm,1228.pgm,COVER,0,${BOWS2_ROOT}/cover/1228.pgm,0.51464844,0.51171875,0.51220703,0.5024414,0.51220703
COVER__BOWS2__0.4bpp__1229.pgm,1229.pgm,COVER,0,${BOWS2_ROOT}/cover/1229.pgm,0.52978516,0.5161133,0.5214844,0.515625,0.53222656
COVER__BOWS2__0.4bpp__123.pgm,123.pgm,COVER,0,${BOWS2_ROOT}/cover/123.pgm,0.011962891,0.013587952,0.011070251,0.036834717,0.0118255615
COVER__BOWS2__0.4bpp__1230.pgm,1230.pgm,COVER,0,${BOWS2_ROOT}/cover/1230.pgm,0.59375,0.5019531,0.5336914,0.50927734,0.51464844
COVER__BOWS2__0.4bpp__1231.pgm,1231.pgm,COVER,0,${BOWS2_ROOT}/cover/1231.pgm,0.34692383,0.4963379,0.5180664,0.51416016,0.5292969
COVER__BOWS2__0.4bpp__1232.pgm,1232.pgm,COVER,0,${BOWS2_ROOT}/cover/1232.pgm,0.009712219,0.009414673,0.20898438,0.027801514,0.69921875
COVER__BOWS2__0.4bpp__1233.pgm,1233.pgm,COVER,0,${BOWS2_ROOT}/cover/1233.pgm,0.51220703,0.5097656,0.50683594,0.5048828,0.515625
COVER__BOWS2__0.4bpp__1234.pgm,1234.pgm,COVER,0,${BOWS2_ROOT}/cover/1234.pgm,0.5058594,0.48217773,0.5185547,0.5083008,0.51660156
COVER__BOWS2__0.4bpp__1235.pgm,1235.pgm,COVER,0,${BOWS2_ROOT}/cover/1235.pgm,0.011550903,0.28149414,0.47192383,0.092041016,0.5317383
COVER__BOWS2__0.4bpp__1236.pgm,1236.pgm,COVER,0,${BOWS2_ROOT}/cover/1236.pgm,0.5131836,0.5097656,0.5097656,0.51220703,0.5180664
COVER__BOWS2__0.4bpp__1237.pgm,1237.pgm,COVER,0,${BOWS2_ROOT}/cover/1237.pgm,0.80322266,0.5541992,0.43359375,0.47827148,0.6801758
COVER__BOWS2__0.4bpp__1238.pgm,1238.pgm,COVER,0,${BOWS2_ROOT}/cover/1238.pgm,0.4963379,0.49926758,0.5058594,0.50146484,0.49609375
COVER__BOWS2__0.4bpp__1239.pgm,1239.pgm,COVER,0,${BOWS2_ROOT}/cover/1239.pgm,0.6118164,0.5288086,0.5,0.44262695,0.49243164
COVER__BOWS2__0.4bpp__124.pgm,124.pgm,COVER,0,${BOWS2_ROOT}/cover/124.pgm,0.015716553,0.026062012,0.053894043,0.052612305,0.119018555
COVER__BOWS2__0.4bpp__1240.pgm,1240.pgm,COVER,0,${BOWS2_ROOT}/cover/1240.pgm,0.67822266,0.59375,0.5341797,0.51660156,0.5395508
COVER__BOWS2__0.4bpp__1241.pgm,1241.pgm,COVER,0,${BOWS2_ROOT}/cover/1241.pgm,0.98876953,0.5292969,0.56103516,0.6567383,0.59472656
COVER__BOWS2__0.4bpp__1242.pgm,1242.pgm,COVER,0,${BOWS2_ROOT}/cover/1242.pgm,0.013793945,0.020843506,0.20581055,0.02267456,0.19787598
COVER__BOWS2__0.4bpp__1243.pgm,1243.pgm,COVER,0,${BOWS2_ROOT}/cover/1243.pgm,0.51123047,0.50634766,0.5053711,0.5073242,0.5151367
COVER__BOWS2__0.4bpp__1244.pgm,1244.pgm,COVER,0,${BOWS2_ROOT}/cover/1244.pgm,0.64501953,0.53759766,0.56933594,0.5361328,0.546875
COVER__BOWS2__0.4bpp__1245.pgm,1245.pgm,COVER,0,${BOWS2_ROOT}/cover/1245.pgm,0.3395996,0.26586914,0.5371094,0.52490234,0.5185547
COVER__BOWS2__0.4bpp__1246.pgm,1246.pgm,COVER,0,${BOWS2_ROOT}/cover/1246.pgm,0.5126953,0.5078125,0.50439453,0.5048828,0.5263672
COVER__BOWS2__0.4bpp__1247.pgm,1247.pgm,COVER,0,${BOWS2_ROOT}/cover/1247.pgm,0.54785156,0.5053711,0.5283203,0.52197266,0.4440918
COVER__BOWS2__0.4bpp__1248.pgm,1248.pgm,COVER,0,${BOWS2_ROOT}/cover/1248.pgm,0.6074219,0.5131836,0.49536133,0.50683594,0.5180664
COVER__BOWS2__0.4bpp__1249.pgm,1249.pgm,COVER,0,${BOWS2_ROOT}/cover/1249.pgm,0.5288086,0.52734375,0.5449219,0.5385742,0.5336914
COVER__BOWS2__0.4bpp__125.pgm,125.pgm,COVER,0,${BOWS2_ROOT}/cover/125.pgm,0.009674072,0.013427734,0.022033691,0.11694336,0.14672852
COVER__BOWS2__0.4bpp__1250.pgm,1250.pgm,COVER,0,${BOWS2_ROOT}/cover/1250.pgm,0.5073242,0.53564453,0.48876953,0.52246094,0.52734375
COVER__BOWS2__0.4bpp__1251.pgm,1251.pgm,COVER,0,${BOWS2_ROOT}/cover/1251.pgm,0.57128906,0.5048828,0.5341797,0.51464844,0.51171875
COVER__BOWS2__0.4bpp__1252.pgm,1252.pgm,COVER,0,${BOWS2_ROOT}/cover/1252.pgm,0.061523438,0.9633789,0.14685059,0.22717285,0.23950195
COVER__BOWS2__0.4bpp__1253.pgm,1253.pgm,COVER,0,${BOWS2_ROOT}/cover/1253.pgm,0.18273926,0.1965332,0.49047852,0.5708008,0.6010742
COVER__BOWS2__0.4bpp__1254.pgm,1254.pgm,COVER,0,${BOWS2_ROOT}/cover/1254.pgm,0.50927734,0.5097656,0.50927734,0.51220703,0.5175781
COVER__BOWS2__0.4bpp__1255.pgm,1255.pgm,COVER,0,${BOWS2_ROOT}/cover/1255.pgm,0.5097656,0.51904297,0.48461914,0.4946289,0.6191406
COVER__BOWS2__0.4bpp__1256.pgm,1256.pgm,COVER,0,${BOWS2_ROOT}/cover/1256.pgm,0.52783203,0.5161133,0.5307617,0.5834961,0.5366211
COVER__BOWS2__0.4bpp__1257.pgm,1257.pgm,COVER,0,${BOWS2_ROOT}/cover/1257.pgm,0.0104904175,0.00919342,0.010948181,0.008377075,0.015487671
COVER__BOWS2__0.4bpp__1258.pgm,1258.pgm,COVER,0,${BOWS2_ROOT}/cover/1258.pgm,0.00605011,0.029876709,0.05203247,0.016464233,0.056854248
COVER__BOWS2__0.4bpp__1259.pgm,1259.pgm,COVER,0,${BOWS2_ROOT}/cover/1259.pgm,0.54248047,0.5366211,0.53808594,0.5083008,0.52978516
COVER__BOWS2__0.4bpp__126.pgm,126.pgm,COVER,0,${BOWS2_ROOT}/cover/126.pgm,0.012382507,0.01374054,0.04232788,0.8095703,0.90185547
COVER__BOWS2__0.4bpp__1260.pgm,1260.pgm,COVER,0,${BOWS2_ROOT}/cover/1260.pgm,0.015075684,0.0118255615,0.08282471,0.039276123,0.18408203
COVER__BOWS2__0.4bpp__1261.pgm,1261.pgm,COVER,0,${BOWS2_ROOT}/cover/1261.pgm,0.47045898,0.50146484,0.5107422,0.50634766,0.5058594
COVER__BOWS2__0.4bpp__1262.pgm,1262.pgm,COVER,0,${BOWS2_ROOT}/cover/1262.pgm,0.6245117,0.52001953,0.45581055,0.49902344,0.49023438
COVER__BOWS2__0.4bpp__1263.pgm,1263.pgm,COVER,0,${BOWS2_ROOT}/cover/1263.pgm,0.4897461,0.50927734,0.5175781,0.52197266,0.52978516
COVER__BOWS2__0.4bpp__1264.pgm,1264.pgm,COVER,0,${BOWS2_ROOT}/cover/1264.pgm,0.014785767,0.010650635,0.012481689,0.01159668,0.0026836395
COVER__BOWS2__0.4bpp__1265.pgm,1265.pgm,COVER,0,${BOWS2_ROOT}/cover/1265.pgm,0.59375,0.53564453,0.52734375,0.50927734,0.51660156
COVER__BOWS2__0.4bpp__1266.pgm,1266.pgm,COVER,0,${BOWS2_ROOT}/cover/1266.pgm,0.5205078,0.5209961,0.52685547,0.5288086,0.5078125
COVER__BOWS2__0.4bpp__1267.pgm,1267.pgm,COVER,0,${BOWS2_ROOT}/cover/1267.pgm,0.49316406,0.5024414,0.51464844,0.50634766,0.50634766
COVER__BOWS2__0.4bpp__1268.pgm,1268.pgm,COVER,0,${BOWS2_ROOT}/cover/1268.pgm,0.5932617,0.51171875,0.51171875,0.5019531,0.4790039
COVER__BOWS2__0.4bpp__1269.pgm,1269.pgm,COVER,0,${BOWS2_ROOT}/cover/1269.pgm,0.013534546,0.31933594,0.056243896,0.60302734,0.37109375
COVER__BOWS2__0.4bpp__127.pgm,127.pgm,COVER,0,${BOWS2_ROOT}/cover/127.pgm,0.98779297,0.9091797,0.9638672,0.74658203,0.93310547
COVER__BOWS2__0.4bpp__1270.pgm,1270.pgm,COVER,0,${BOWS2_ROOT}/cover/1270.pgm,0.45703125,0.49536133,0.5097656,0.5073242,0.50439453
COVER__BOWS2__0.4bpp__1271.pgm,1271.pgm,COVER,0,${BOWS2_ROOT}/cover/1271.pgm,0.49194336,0.5019531,0.5058594,0.49853516,0.48583984
COVER__BOWS2__0.4bpp__1272.pgm,1272.pgm,COVER,0,${BOWS2_ROOT}/cover/1272.pgm,0.010093689,0.008216858,0.008880615,0.009674072,0.011779785
COVER__BOWS2__0.4bpp__1273.pgm,1273.pgm,COVER,0,${BOWS2_ROOT}/cover/1273.pgm,0.0104904175,0.009086609,0.0110321045,0.058563232,0.011161804
COVER__BOWS2__0.4bpp__1274.pgm,1274.pgm,COVER,0,${BOWS2_ROOT}/cover/1274.pgm,0.51123047,0.5107422,0.515625,0.54052734,0.5488281
COVER__BOWS2__0.4bpp__1275.pgm,1275.pgm,COVER,0,${BOWS2_ROOT}/cover/1275.pgm,0.4970703,0.5024414,0.50634766,0.5073242,0.5102539
