sample_id,image_name,true_algo,is_stego,path,p_WOW,p_S-UNIWARD,p_HILL,p_HUGO,p_MiPOD,z_WOW,z_S-UNIWARD,z_HILL,z_HUGO,z_MiPOD
COVER__BOWS2__0.2bpp__110.pgm,110.pgm,COVER,0,${BOWS2_ROOT}/cover/110.pgm,0.4326172,0.49902344,0.58251953,0.51171875,0.61621094,0.5938787,-0.03836936,0.89043605,0.44442886,0.87289166
COVER__BOWS2__0.2bpp__1100.pgm,1100.pgm,COVER,0,${BOWS2_ROOT}/cover/1100.pgm,0.48583984,0.49926758,0.50341797,0.5078125,0.4946289,0.7932554,0.1927496,0.58775014,-0.4490369,0.43377072
COVER__BOWS2__0.2bpp__1101.pgm,1101.pgm,COVER,0,${BOWS2_ROOT}/cover/1101.pgm,0.50097656,0.49926758,0.50097656,0.50439453,0.5083008,0.84995884,0.1927496,0.578408,-1.2308195,0.4831498
COVER__BOWS2__0.2bpp__1102.pgm,1102.pgm,COVER,0,${BOWS2_ROOT}/cover/1102.pgm,0.49365234,0.49902344,0.4970703,0.5053711,0.5029297,0.8225217,-0.03836936,0.5634605,-1.007453,0.46375087
COVER__BOWS2__0.2bpp__1103.pgm,1103.pgm,COVER,0,${BOWS2_ROOT}/cover/1103.pgm,0.49926758,0.49926758,0.49853516,0.50634766,0.5029297,0.8435568,0.1927496,0.5690658,-0.7840866,0.46375087
COVER__BOWS2__0.2bpp__1104.pgm,1104.pgm,COVER,0,${BOWS2_ROOT}/cover/1104.pgm,0.5073242,0.49902344,0.49804688,0.50439453,0.5024414,0.8737377,-0.03836936,0.5671974,-1.2308195,0.46198732
COVER__BOWS2__0.2bpp__1105.pgm,1105.pgm,COVER,0,${BOWS2_ROOT}/cover/1105.pgm,0.49951172,0.49926758,0.5024414,0.5073242,0.50390625,0.8444714,0.1927496,0.5840133,-0.5607201,0.46727794
COVER__BOWS2__0.2bpp__1106.pgm,1106.pgm,COVER,0,${BOWS2_ROOT}/cover/1106.pgm,0.48876953,0.49902344,0.4987793,0.5078125,0.50341797,0.8042302,-0.03836936,0.57000005,-0.4490369,0.4655144
COVER__BOWS2__0.2bpp__1107.pgm,1107.pgm,COVER,0,${BOWS2_ROOT}/cover/1107.pgm,0.5151367,0.49926758,0.49780273,0.5058594,0.5029297,0.903004,0.1927496,0.5662632,-0.8957698,0.46375087
COVER__BOWS2__0.2bpp__1108.pgm,1108.pgm,COVER,0,${BOWS2_ROOT}/cover/1108.pgm,0.52001953,0.49902344,0.49780273,0.50390625,0.50341797,0.92129546,-0.03836936,0.5662632,-1.3425027,0.4655144
COVER__BOWS2__0.2bpp__1109.pgm,1109.pgm,COVER,0,${BOWS2_ROOT}/cover/1109.pgm,0.49853516,0.49926758,0.4987793,0.5078125,0.49926758,0.8408131,0.1927496,0.57000005,-0.4490369,0.45052433
COVER__BOWS2__0.2bpp__111.pgm,111.pgm,COVER,0,${BOWS2_ROOT}/cover/111.pgm,0.9633789,0.4987793,0.28808594,0.5126953,0.60009766,2.5821583,-0.26948833,-0.23622818,0.6677953,0.81469494
COVER__BOWS2__0.2bpp__1110.pgm,1110.pgm,COVER,0,${BOWS2_ROOT}/cover/1110.pgm,0.51123047,0.49926758,0.5004883,0.5078125,0.50146484,0.8883709,0.1927496,0.5765396,-0.4490369,0.45846024
COVER__BOWS2__0.2bpp__1111.pgm,1111.pgm,COVER,0,${BOWS2_ROOT}/cover/1111.pgm,0.5605469,0.49902344,0.50146484,0.5083008,0.49829102,1.0731144,-0.03836936,0.5802764,-0.33735368,0.44699726
COVER__BOWS2__0.2bpp__1112.pgm,1112.pgm,COVER,0,${BOWS2_ROOT}/cover/1112.pgm,0.50097656,0.49902344,0.5004883,0.50683594,0.5029297,0.84995884,-0.03836936,0.5765396,-0.67240334,0.46375087
COVER__BOWS2__0.2bpp__1113.pgm,1113.pgm,COVER,0,${BOWS2_ROOT}/cover/1113.pgm,0.5,0.49926758,0.50146484,0.50634766,0.5029297,0.84630054,0.1927496,0.5802764,-0.7840866,0.46375087
COVER__BOWS2__0.2bpp__1114.pgm,1114.pgm,COVER,0,${BOWS2_ROOT}/cover/1114.pgm,0.49804688,0.49853516,0.50341797,0.50634766,0.5019531,0.83898395,-0.5006073,0.58775014,-0.7840866,0.4602238
COVER__BOWS2__0.2bpp__1115.pgm,1115.pgm,COVER,0,${BOWS2_ROOT}/cover/1115.pgm,0.48510742,0.49926758,0.49609375,0.5073242,0.49658203,0.79051167,0.1927496,0.5597237,-0.5607201,0.44082487
COVER__BOWS2__0.2bpp__1116.pgm,1116.pgm,COVER,0,${BOWS2_ROOT}/cover/1116.pgm,0.50341797,0.4987793,0.5019531,0.50634766,0.5019531,0.8591046,-0.26948833,0.58214486,-0.7840866,0.4602238
COVER__BOWS2__0.2bpp__1117.pgm,1117.pgm,COVER,0,${BOWS2_ROOT}/cover/1117.pgm,0.48461914,0.49926758,0.49487305,0.5048828,0.5024414,0.7886825,0.1927496,0.5550526,-1.1191362,0.46198732
COVER__BOWS2__0.2bpp__1118.pgm,1118.pgm,COVER,0,${BOWS2_ROOT}/cover/1118.pgm,0.5078125,0.49902344,0.49975586,0.50634766,0.48828125,0.87556684,-0.03836936,0.5737369,-0.7840866,0.4108447
COVER__BOWS2__0.2bpp__1119.pgm,1119.pgm,COVER,0,${BOWS2_ROOT}/cover/1119.pgm,0.46875,0.49926758,0.4868164,0.5073242,0.5029297,0.72923535,0.1927496,0.52422345,-0.5607201,0.46375087
COVER__BOWS2__0.2bpp__112.pgm,112.pgm,COVER,0,${BOWS2_ROOT}/cover/112.pgm,0.5029297,0.49975586,0.52978516,0.5107422,0.50390625,0.8572754,0.6549875,0.6886454,0.22106244,0.46727794
COVER__BOWS2__0.2bpp__1120.pgm,1120.pgm,COVER,0,${BOWS2_ROOT}/cover/1120.pgm,0.4987793,0.49902344,0.4951172,0.5024414,0.4987793,0.8417277,-0.03836936,0.5559868,-1.6775523,0.4487608
COVER__BOWS2__0.2bpp__1121.pgm,1121.pgm,COVER,0,${BOWS2_ROOT}/cover/1121.pgm,0.51660156,0.49902344,0.4885254,0.50341797,0.5019531,0.90849143,-0.03836936,0.530763,-1.4541858,0.4602238
COVER__BOWS2__0.2bpp__1122.pgm,1122.pgm,COVER,0,${BOWS2_ROOT}/cover/1122.pgm,0.49414062,0.49902344,0.49975586,0.50439453,0.5019531,0.82435083,-0.03836936,0.5737369,-1.2308195,0.4602238
COVER__BOWS2__0.2bpp__1123.pgm,1123.pgm,COVER,0,${BOWS2_ROOT}/cover/1123.pgm,0.5,0.4987793,0.5029297,0.50683594,0.5029297,0.84630054,-0.26948833,0.5858817,-0.67240334,0.46375087
COVER__BOWS2__0.2bpp__1124.pgm,1124.pgm,COVER,0,${BOWS2_ROOT}/cover/1124.pgm,0.4970703,0.49926758,0.49975586,0.50927734,0.5024414,0.83532566,0.1927496,0.5737369,-0.11398723,0.46198732
COVER__BOWS2__0.2bpp__1125.pgm,1125.pgm,COVER,0,${BOWS2_ROOT}/cover/1125.pgm,0.5185547,0.49951172,0.51416016,0.5083008,0.5029297,0.915808,0.42386857,0.62885565,-0.33735368,0.46375087
COVER__BOWS2__0.2bpp__1126.pgm,1126.pgm,COVER,0,${BOWS2_ROOT}/cover/1126.pgm,0.8442383,0.4987793,0.97509766,0.51708984,0.61279297,2.1358473,-0.26948833,2.3926551,1.6729443,0.86054695
COVER__BOWS2__0.2bpp__1127.pgm,1127.pgm,COVER,0,${BOWS2_ROOT}/cover/1127.pgm,0.4934082,0.5,0.55078125,0.51220703,0.5151367,0.8216071,0.8861065,0.768988,0.5561121,0.5078393
COVER__BOWS2__0.2bpp__1128.pgm,1128.pgm,COVER,0,${BOWS2_ROOT}/cover/1128.pgm,0.50439453,0.49902344,0.5004883,0.50683594,0.5029297,0.86276287,-0.03836936,0.5765396,-0.67240334,0.46375087
COVER__BOWS2__0.2bpp__1129.pgm,1129.pgm,COVER,0,${BOWS2_ROOT}/cover/1129.pgm,0.4921875,0.49902344,0.5019531,0.5048828,0.5029297,0.81703424,-0.03836936,0.58214486,-1.1191362,0.46375087
COVER__BOWS2__0.2bpp__113.pgm,113.pgm,COVER,0,${BOWS2_ROOT}/cover/113.pgm,0.5083008,0.49951172,0.57958984,0.51220703,0.5439453,0.877396,0.42386857,0.8792255,0.5561121,0.61188805
COVER__BOWS2__0.2bpp__1130.pgm,1130.pgm,COVER,0,${BOWS2_ROOT}/cover/1130.pgm,0.5058594,0.49951172,0.515625,0.51171875,0.5209961,0.86825025,0.42386857,0.6344609,0.44442886,0.5290018
COVER__BOWS2__0.2bpp__1131.pgm,1131.pgm,COVER,0,${BOWS2_ROOT}/cover/1131.pgm,0.5234375,0.49926758,0.5029297,0.5078125,0.5048828,0.93409944,0.1927496,0.5858817,-0.4490369,0.47080502
COVER__BOWS2__0.2bpp__1132.pgm,1132.pgm,COVER,0,${BOWS2_ROOT}/cover/1132.pgm,0.4802246,0.49926758,0.49389648,0.5097656,0.4987793,0.7722202,0.1927496,0.5513157,-0.0023040117,0.4487608
COVER__BOWS2__0.2bpp__1133.pgm,1133.pgm,COVER,0,${BOWS2_ROOT}/cover/1133.pgm,0.50439453,0.49902344,0.49291992,0.5073242,0.5102539,0.86276287,-0.03836936,0.5475789,-0.5607201,0.49020395
COVER__BOWS2__0.2bpp__1134.pgm,1134.pgm,COVER,0,${BOWS2_ROOT}/cover/1134.pgm,0.50146484,0.49926758,0.50439453,0.50634766,0.50390625,0.851788,0.1927496,0.591487,-0.7840866,0.46727794
COVER__BOWS2__0.2bpp__1135.pgm,1135.pgm,COVER,0,${BOWS2_ROOT}/cover/1135.pgm,0.51660156,0.49902344,0.4958496,0.5053711,0.5107422,0.90849143,-0.03836936,0.55878943,-1.007453,0.49196747
COVER__BOWS2__0.2bpp__1136.pgm,1136.pgm,COVER,0,${BOWS2_ROOT}/cover/1136.pgm,0.48608398,0.49926758,0.4873047,0.50341797,0.49780273,0.79416996,0.1927496,0.5260919,-1.4541858,0.4452337
COVER__BOWS2__0.2bpp__1137.pgm,1137.pgm,COVER,0,${BOWS2_ROOT}/cover/1137.pgm,0.5571289,0.49951172,0.5053711,0.5078125,0.49389648,1.0603104,0.42386857,0.59522384,-0.4490369,0.4311254
COVER__BOWS2__0.2bpp__1138.pgm,1138.pgm,COVER,0,${BOWS2_ROOT}/cover/1138.pgm,0.69091797,0.49975586,0.5410156,0.5097656,0.62060547,1.5614959,0.6549875,0.73161936,-0.0023040117,0.88876355
COVER__BOWS2__0.2bpp__1139.pgm,1139.pgm,COVER,0,${BOWS2_ROOT}/cover/1139.pgm,0.00818634,0.49902344,0.008712769,0.51416016,0.006668091,-0.9960762,-0.03836936,-1.305263,1.0028449,-1.32861
COVER__BOWS2__0.2bpp__114.pgm,114.pgm,COVER,0,${BOWS2_ROOT}/cover/114.pgm,0.47607422,0.49902344,0.6621094,0.51220703,0.55908203,0.7566725,-0.03836936,1.1949904,0.5561121,0.6665577
COVER__BOWS2__0.2bpp__1140.pgm,1140.pgm,COVER,0,${BOWS2_ROOT}/cover/1140.pgm,0.049224854,0.49926758,0.17492676,0.5151367,0.31713867,-0.8423424,0.1927496,-0.6692372,1.2262114,-0.20727535
COVER__BOWS2__0.2bpp__1141.pgm,1141.pgm,COVER,0,${BOWS2_ROOT}/cover/1141.pgm,0.019836426,0.49829102,0.008918762,0.51416016,0.038238525,-0.952434,-0.7317262,-1.3044747,1.0028449,-1.2145863
COVER__BOWS2__0.2bpp__1142.pgm,1142.pgm,COVER,0,${BOWS2_ROOT}/cover/1142.pgm,0.014228821,0.49829102,0.013374329,0.5107422,0.15893555,-0.9734406,-0.7317262,-1.2874253,0.22106244,-0.77866167
COVER__BOWS2__0.2bpp__1143.pgm,1143.pgm,COVER,0,${BOWS2_ROOT}/cover/1143.pgm,0.018798828,0.49829102,0.016220093,0.51416016,0.02470398,-0.95632094,-0.7317262,-1.2765359,1.0028449,-1.2634693
COVER__BOWS2__0.2bpp__1144.pgm,1144.pgm,COVER,0,${BOWS2_ROOT}/cover/1144.pgm,0.021743774,0.49951172,0.055725098,0.51220703,0.6230469,-0.9452889,0.42386857,-1.1253681,0.5561121,0.8975812
COVER__BOWS2__0.2bpp__1145.pgm,1145.pgm,COVER,0,${BOWS2_ROOT}/cover/1145.pgm,0.00844574,0.4975586,0.009674072,0.515625,0.0060043335,-0.9951045,-1.4250832,-1.3015845,1.3378947,-1.3310072
COVER__BOWS2__0.2bpp__1146.pgm,1146.pgm,COVER,0,${BOWS2_ROOT}/cover/1146.pgm,0.0059814453,0.50097656,0.6464844,0.5175781,0.064208984,-1.004336,1.8105824,1.1352006,1.7846276,-1.1207881
COVER__BOWS2__0.2bpp__1147.pgm,1147.pgm,COVER,0,${BOWS2_ROOT}/cover/1147.pgm,0.49438477,0.49926758,0.5029297,0.50341797,0.5131836,0.8252654,0.1927496,0.5858817,-1.4541858,0.5007852
COVER__BOWS2__0.2bpp__1148.pgm,1148.pgm,COVER,0,${BOWS2_ROOT}/cover/1148.pgm,0.4934082,0.49902344,0.5,0.5053711,0.5019531,0.8216071,-0.03836936,0.57467115,-1.007453,0.4602238
COVER__BOWS2__0.2bpp__1149.pgm,1149.pgm,COVER,0,${BOWS2_ROOT}/cover/1149.pgm,0.4975586,0.49926758,0.4987793,0.50390625,0.5058594,0.8371548,0.1927496,0.57000005,-1.3425027,0.4743321
COVER__BOWS2__0.2bpp__115.pgm,115.pgm,COVER,0,${BOWS2_ROOT}/cover/115.pgm,0.7216797,0.4987793,0.6142578,0.51220703,0.52978516,1.676732,-0.26948833,1.0118841,0.5561121,0.5607455
COVER__BOWS2__0.2bpp__1150.pgm,1150.pgm,COVER,0,${BOWS2_ROOT}/cover/1150.pgm,0.5102539,0.49902344,0.50341797,0.50634766,0.5019531,0.8847126,-0.03836936,0.58775014,-0.7840866,0.4602238
COVER__BOWS2__0.2bpp__1151.pgm,1151.pgm,COVER,0,${BOWS2_ROOT}/cover/1151.pgm,0.5024414,0.49926758,0.49609375,0.5058594,0.50146484,0.8554463,0.1927496,0.5597237,-0.8957698,0.45846024
COVER__BOWS2__0.2bpp__1152.pgm,1152.pgm,COVER,0,${BOWS2_ROOT}/cover/1152.pgm,0.4970703,0.49902344,0.5029297,0.50927734,0.49536133,0.83532566,-0.03836936,0.5858817,-0.11398723,0.43641603
COVER__BOWS2__0.2bpp__1153.pgm,1153.pgm,COVER,0,${BOWS2_ROOT}/cover/1153.pgm,0.41088867,0.49951172,0.4658203,0.5107422,0.49169922,0.51248175,0.42386857,0.44388092,0.22106244,0.4231895
COVER__BOWS2__0.2bpp__1154.pgm,1154.pgm,COVER,0,${BOWS2_ROOT}/cover/1154.pgm,0.4501953,0.5,0.50683594,0.5126953,0.4970703,0.6597279,0.8861065,0.6008292,0.6677953,0.44258842
COVER__BOWS2__0.2bpp__1155.pgm,1155.pgm,COVER,0,${BOWS2_ROOT}/cover/1155.pgm,0.49951172,0.49853516,0.5048828,0.5083008,0.5029297,0.8444714,-0.5006073,0.5933554,-0.33735368,0.46375087
COVER__BOWS2__0.2bpp__1156.pgm,1156.pgm,COVER,0,${BOWS2_ROOT}/cover/1156.pgm,0.4963379,0.49902344,0.49902344,0.5053711,0.5024414,0.83258194,-0.03836936,0.57093424,-1.007453,0.46198732
COVER__BOWS2__0.2bpp__1157.pgm,1157.pgm,COVER,0,${BOWS2_ROOT}/cover/1157.pgm,0.7475586,0.5,0.5371094,0.51123047,0.5229492,1.7736766,0.8861065,0.71667194,0.33274564,0.5360559
COVER__BOWS2__0.2bpp__1158.pgm,1158.pgm,COVER,0,${BOWS2_ROOT}/cover/1158.pgm,0.50683594,0.4987793,0.5029297,0.5078125,0.50341797,0.87190855,-0.26948833,0.5858817,-0.4490369,0.4655144
COVER__BOWS2__0.2bpp__1159.pgm,1159.pgm,COVER,0,${BOWS2_ROOT}/cover/1159.pgm,0.49365234,0.49926758,0.4975586,0.5058594,0.50146484,0.8225217,0.1927496,0.56532896,-0.8957698,0.45846024
COVER__BOWS2__0.2bpp__116.pgm,116.pgm,COVER,0,${BOWS2_ROOT}/cover/116.pgm,0.56591797,0.49951172,0.6225586,0.5126953,0.5444336,1.093235,0.42386857,1.0436474,0.6677953,0.6136516
COVER__BOWS2__0.2bpp__1160.pgm,1160.pgm,COVER,0,${BOWS2_ROOT}/cover/1160.pgm,0.56884766,0.49975586,0.51416016,0.5126953,0.5058594,1.1042099,0.6549875,0.62885565,0.6677953,0.4743321
COVER__BOWS2__0.2bpp__1161.pgm,1161.pgm,COVER,0,${BOWS2_ROOT}/cover/1161.pgm,0.5175781,0.4987793,0.50146484,0.5058594,0.5029297,0.9121497,-0.26948833,0.5802764,-0.8957698,0.46375087
COVER__BOWS2__0.2bpp__1162.pgm,1162.pgm,COVER,0,${BOWS2_ROOT}/cover/1162.pgm,0.5576172,0.5,0.5004883,0.5126953,0.47851562,1.0621395,0.8861065,0.5765396,0.6677953,0.37557396
COVER__BOWS2__0.2bpp__1163.pgm,1163.pgm,COVER,0,${BOWS2_ROOT}/cover/1163.pgm,0.49145508,0.49902344,0.50146484,0.5053711,0.5024414,0.8142905,-0.03836936,0.5802764,-1.007453,0.46198732
COVER__BOWS2__0.2bpp__1164.pgm,1164.pgm,COVER,0,${BOWS2_ROOT}/cover/1164.pgm,0.5078125,0.49902344,0.50146484,0.5078125,0.50146484,0.87556684,-0.03836936,0.5802764,-0.4490369,0.45846024
COVER__BOWS2__0.2bpp__1165.pgm,1165.pgm,COVER,0,${BOWS2_ROOT}/cover/1165.pgm,0.49902344,0.49902344,0.5024414,0.50683594,0.50341797,0.84264225,-0.03836936,0.5840133,-0.67240334,0.4655144
COVER__BOWS2__0.2bpp__1166.pgm,1166.pgm,COVER,0,${BOWS2_ROOT}/cover/1166.pgm,0.49829102,0.49902344,0.5004883,0.50683594,0.5024414,0.8398985,-0.03836936,0.5765396,-0.67240334,0.46198732
COVER__BOWS2__0.2bpp__1167.pgm,1167.pgm,COVER,0,${BOWS2_ROOT}/cover/1167.pgm,0.50439453,0.49853516,0.50146484,0.50683594,0.5024414,0.86276287,-0.5006073,0.5802764,-0.67240334,0.46198732
COVER__BOWS2__0.2bpp__1168.pgm,1168.pgm,COVER,0,${BOWS2_ROOT}/cover/1168.pgm,0.50097656,0.49926758,0.50390625,0.5083008,0.5048828,0.84995884,0.1927496,0.58961856,-0.33735368,0.47080502
COVER__BOWS2__0.2bpp__1169.pgm,1169.pgm,COVER,0,${BOWS2_ROOT}/cover/1169.pgm,0.5546875,0.49902344,0.5048828,0.5107422,0.4958496,1.0511646,-0.03836936,0.5933554,0.22106244,0.43817955
COVER__BOWS2__0.2bpp__117.pgm,117.pgm,COVER,0,${BOWS2_ROOT}/cover/117.pgm,0.51953125,0.49951172,0.53271484,0.5102539,0.4975586,0.9194663,0.42386857,0.69985604,0.10937921,0.44435194
COVER__BOWS2__0.2bpp__1170.pgm,1170.pgm,COVER,0,${BOWS2_ROOT}/cover/1170.pgm,0.4975586,0.49902344,0.5019531,0.50439453,0.5024414,0.8371548,-0.03836936,0.58214486,-1.2308195,0.46198732
COVER__BOWS2__0.2bpp__1171.pgm,1171.pgm,COVER,0,${BOWS2_ROOT}/cover/1171.pgm,0.50341797,0.49902344,0.49536133,0.5073242,0.50097656,0.8591046,-0.03836936,0.556921,-0.5607201,0.45669672
COVER__BOWS2__0.2bpp__1172.pgm,1172.pgm,COVER,0,${BOWS2_ROOT}/cover/1172.pgm,0.007785797,0.49682617,0.009857178,0.51708984,0.010292053,-0.9975767,-2.1184402,-1.3008839,1.6729443,-1.3155212
COVER__BOWS2__0.2bpp__1173.pgm,1173.pgm,COVER,0,${BOWS2_ROOT}/cover/1173.pgm,0.046539307,0.49853516,0.73339844,0.51464844,0.5649414,-0.8524027,-0.5006073,1.4677814,1.1145282,0.6877202
COVER__BOWS2__0.2bpp__1174.pgm,1174.pgm,COVER,0,${BOWS2_ROOT}/cover/1174.pgm,0.4951172,0.49926758,0.5029297,0.5083008,0.5097656,0.8280091,0.1927496,0.5858817,-0.33735368,0.4884404
COVER__BOWS2__0.2bpp__1175.pgm,1175.pgm,COVER,0,${BOWS2_ROOT}/cover/1175.pgm,0.50341797,0.49853516,0.5053711,0.50927734,0.5058594,0.8591046,-0.5006073,0.59522384,-0.11398723,0.4743321
COVER__BOWS2__0.2bpp__1176.pgm,1176.pgm,COVER,0,${BOWS2_ROOT}/cover/1176.pgm,0.50341797,0.4987793,0.50390625,0.50878906,0.50439453,0.8591046,-0.26948833,0.58961856,-0.22567046,0.46904147
COVER__BOWS2__0.2bpp__1177.pgm,1177.pgm,COVER,0,${BOWS2_ROOT}/cover/1177.pgm,0.49169922,0.4987793,0.49975586,0.50927734,0.5,0.8152051,-0.26948833,0.5737369,-0.11398723,0.45316964
COVER__BOWS2__0.2bpp__1178.pgm,1178.pgm,COVER,0,${BOWS2_ROOT}/cover/1178.pgm,0.5185547,0.49902344,0.51220703,0.50927734,0.50634766,0.915808,-0.03836936,0.62138194,-0.11398723,0.47609565
COVER__BOWS2__0.2bpp__1179.pgm,1179.pgm,COVER,0,${BOWS2_ROOT}/cover/1179.pgm,0.5004883,0.49926758,0.5024414,0.5073242,0.5019531,0.8481297,0.1927496,0.5840133,-0.5607201,0.4602238
COVER__BOWS2__0.2bpp__118.pgm,118.pgm,COVER,0,${BOWS2_ROOT}/cover/118.pgm,0.50927734,0.49975586,0.5126953,0.5107422,0.50439453,0.8810543,0.6549875,0.62325037,0.22106244,0.46904147
COVER__BOWS2__0.2bpp__1180.pgm,1180.pgm,COVER,0,${BOWS2_ROOT}/cover/1180.pgm,0.024887085,0.49853516,0.41210938,0.5151367,0.27954102,-0.93351376,-0.5006073,0.23835343,1.2262114,-0.34306777
COVER__BOWS2__0.2bpp__1181.pgm,1181.pgm,COVER,0,${BOWS2_ROOT}/cover/1181.pgm,0.5024414,0.49902344,0.50927734,0.5097656,0.50634766,0.8554463,-0.03836936,0.6101713,-0.0023040117,0.47609565
COVER__BOWS2__0.2bpp__1182.pgm,1182.pgm,COVER,0,${BOWS2_ROOT}/cover/1182.pgm,0.7397461,0.4987793,0.50390625,0.515625,0.50927734,1.7444103,-0.26948833,0.58961856,1.3378947,0.48667687
COVER__BOWS2__0.2bpp__1183.pgm,1183.pgm,COVER,0,${BOWS2_ROOT}/cover/1183.pgm,0.49072266,0.49926758,0.5073242,0.51123047,0.50683594,0.8115468,0.1927496,0.6026976,0.33274564,0.47785917
COVER__BOWS2__0.2bpp__1184.pgm,1184.pgm,COVER,0,${BOWS2_ROOT}/cover/1184.pgm,0.46679688,0.49926758,0.49951172,0.51171875,0.5107422,0.72191876,0.1927496,0.57280266,0.44442886,0.49196747
COVER__BOWS2__0.2bpp__1185.pgm,1185.pgm,COVER,0,${BOWS2_ROOT}/cover/1185.pgm,0.5307617,0.49853516,0.5053711,0.50927734,0.50390625,0.96153665,-0.5006073,0.59522384,-0.11398723,0.46727794
COVER__BOWS2__0.2bpp__1186.pgm,1186.pgm,COVER,0,${BOWS2_ROOT}/cover/1186.pgm,0.015960693,0.49804688,0.029922485,0.51708984,0.24560547,-0.9669528,-0.9628452,-1.224103,1.6729443,-0.46563366
COVER__BOWS2__0.2bpp__1187.pgm,1187.pgm,COVER,0,${BOWS2_ROOT}/cover/1187.pgm,0.93359375,0.4987793,0.25048828,0.5161133,0.15820312,2.4705806,-0.26948833,-0.38009742,1.4495778,-0.781307
COVER__BOWS2__0.2bpp__1188.pgm,1188.pgm,COVER,0,${BOWS2_ROOT}/cover/1188.pgm,0.42822266,0.49926758,0.51708984,0.5126953,0.5175781,0.57741636,0.1927496,0.6400662,0.6677953,0.516657
COVER__BOWS2__0.2bpp__1189.pgm,1189.pgm,COVER,0,${BOWS2_ROOT}/cover/1189.pgm,0.00919342,0.49853516,0.045776367,0.51708984,0.13586426,-0.9923036,-0.5006073,-1.1634374,1.6729443,-0.86198884
COVER__BOWS2__0.2bpp__119.pgm,119.pgm,COVER,0,${BOWS2_ROOT}/cover/119.pgm,0.5253906,0.49975586,0.51123047,0.5107422,0.5102539,0.941416,0.6549875,0.617645,0.22106244,0.49020395
COVER__BOWS2__0.2bpp__1190.pgm,1190.pgm,COVER,0,${BOWS2_ROOT}/cover/1190.pgm,0.5029297,0.49926758,0.5,0.5097656,0.50439453,0.8572754,0.1927496,0.57467115,-0.0023040117,0.46904147
COVER__BOWS2__0.2bpp__1191.pgm,1191.pgm,COVER,0,${BOWS2_ROOT}/cover/1191.pgm,0.53466797,0.49902344,0.49731445,0.51708984,0.58447266,0.97616976,-0.03836936,0.5643948,1.6729443,0.75826174
COVER__BOWS2__0.2bpp__1192.pgm,1192.pgm,COVER,0,${BOWS2_ROOT}/cover/1192.pgm,0.5859375,0.49902344,0.49829102,0.5097656,0.5024414,1.1682299,-0.03836936,0.5681316,-0.0023040117,0.46198732
COVER__BOWS2__0.2bpp__1193.pgm,1193.pgm,COVER,0,${BOWS2_ROOT}/cover/1193.pgm,0.5053711,0.49951172,0.5102539,0.5083008,0.51904297,0.8664211,0.42386857,0.6139082,-0.33735368,0.5219476
COVER__BOWS2__0.2bpp__1194.pgm,1194.pgm,COVER,0,${BOWS2_ROOT}/cover/1194.pgm,0.012145996,0.4975586,0.0184021,0.51708984,0.5307617,-0.981243,-1.4250832,-1.2681863,1.6729443,0.5642725
COVER__BOWS2__0.2bpp__1195.pgm,1195.pgm,COVER,0,${BOWS2_ROOT}/cover/1195.pgm,0.5083008,0.49926758,0.5073242,0.50878906,0.5053711,0.877396,0.1927496,0.6026976,-0.22567046,0.47256854
COVER__BOWS2__0.2bpp__1196.pgm,1196.pgm,COVER,0,${BOWS2_ROOT}/cover/1196.pgm,0.50341797,0.4987793,0.50439453,0.5078125,0.50146484,0.8591046,-0.26948833,0.591487,-0.4490369,0.45846024
COVER__BOWS2__0.2bpp__1197.pgm,1197.pgm,COVER,0,${BOWS2_ROOT}/cover/1197.pgm,0.015129089,0.49926758,0.2722168,0.5161133,0.35546875,-0.9700681,0.1927496,-0.29695222,1.4495778,-0.06883761
COVER__BOWS2__0.2bpp__1198.pgm,1198.pgm,COVER,0,${BOWS2_ROOT}/cover/1198.pgm,0.46826172,0.49975586,0.4909668,0.5126953,0.5029297,0.7274062,0.6549875,0.54010516,0.6677953,0.46375087
COVER__BOWS2__0.2bpp__1199.pgm,1199.pgm,COVER,0,${BOWS2_ROOT}/cover/1199.pgm,0.5083008,0.49926758,0.4975586,0.50878906,0.50097656,0.877396,0.1927496,0.56532896,-0.22567046,0.45669672
COVER__BOWS2__0.2bpp__12.pgm,12.pgm,COVER,0,${BOWS2_ROOT}/cover/12.pgm,0.024230957,0.49853516,0.61279297,0.51220703,0.73583984,-0.9359717,-0.5006073,1.0062789,0.5561121,1.3049585
COVER__BOWS2__0.2bpp__120.pgm,120.pgm,COVER,0,${BOWS2_ROOT}/cover/120.pgm,0.5209961,0.49975586,0.5078125,0.51220703,0.51171875,0.92495376,0.6549875,0.60456604,0.5561121,0.49549454
COVER__BOWS2__0.2bpp__1200.pgm,1200.pgm,COVER,0,${BOWS2_ROOT}/cover/1200.pgm,0.50341797,0.49902344,0.50683594,0.5102539,0.5053711,0.8591046,-0.03836936,0.6008292,0.10937921,0.47256854
COVER__BOWS2__0.2bpp__1201.pgm,1201.pgm,COVER,0,${BOWS2_ROOT}/cover/1201.pgm,0.4970703,0.49926758,0.4946289,0.5097656,0.49804688,0.83532566,0.1927496,0.5541184,-0.0023040117,0.4461155
COVER__BOWS2__0.2bpp__1202.pgm,1202.pgm,COVER,0,${BOWS2_ROOT}/cover/1202.pgm,0.1694336,0.49975586,0.4182129,0.51708984,0.5913086,-0.39202997,0.6549875,0.26170883,1.6729443,0.78295124
