sample_id,image_name,true_algo,is_stego,path,p_WOW,p_S-UNIWARD,p_HILL,p_HUGO,p_MiPOD
COVER__BOWS2__0.2bpp__1137.pgm,1137.pgm,COVER,0,${BOWS2_ROOT}/cover/1137.pgm,0.5571289,0.49951172,0.5053711,0.5078125,0.49389648
COVER__BOWS2__0.2bpp__1138.pgm,1138.pgm,COVER,0,${BOWS2_ROOT}/cover/1138.pgm,0.69091797,0.49975586,0.5410156,0.5097656,0.62060547
COVER__BOWS2__0.2bpp__1139.pgm,1139.pgm,COVER,0,${BOWS2_ROOT}/cover/1139.pgm,0.00818634,0.49902344,0.008712769,0.51416016,0.006668091
COVER__BOWS2__0.2bpp__114.pgm,114.pgm,COVER,0,${BOWS2_ROOT}/cover/114.pgm,0.47607422,0.49902344,0.6621094,0.51220703,0.55908203
COVER__BOWS2__0.2bpp__1140.pgm,1140.pgm,COVER,0,${BOWS2_ROOT}/cover/1140.pgm,0.049224854,0.49926758,0.17492676,0.5151367,0.31713867
COVER__BOWS2__0.2bpp__1141.pgm,1141.pgm,COVER,0,${BOWS2_ROOT}/cover/1141.pgm,0.019836426,0.49829102,0.008918762,0.51416016,0.038238525
COVER__BOWS2__0.2bpp__1142.pgm,1142.pgm,COVER,0,${BOWS2_ROOT}/cover/1142.pgm,0.014228821,0.49829102,0.013374329,0.5107422,0.15893555
COVER__BOWS2__0.2bpp__1143.pgm,1143.pgm,COVER,0,${BOWS2_ROOT}/cover/1143.pgm,0.018798828,0.49829102,0.016220093,0.51416016,0.02470398
COVER__BOWS2__0.2bpp__1144.pgm,1144.pgm,COVER,0,${BOWS2_ROOT}/cover/1144.pgm,0.021743774,0.49951172,0.055725098,0.51220703,0.6230469
COVER__BOWS2__0.2bpp__1145.pgm,1145.pgm,COVER,0,${BOWS2_ROOT}/cover/1145.pgm,0.00844574,0.4975586,0.009674072,0.515625,0.0060043335
COVER__BOWS2__0.2bpp__1146.pgm,1146.pgm,COVER,0,${BOWS2_ROOT}/cover/1146.pgm,0.0059814453,0.50097656,0.6464844,0.5175781,0.064208984
COVER__BOWS2__0.2bpp__1147.pgm,1147.pgm,COVER,0,${BOWS2_ROOT}/cover/1147.pgm,0.49438477,0.49926758,0.5029297,0.50341797,0.5131836
COVER__BOWS2__0.2bpp__1148.pgm,1148.pgm,COVER,0,${BOWS2_ROOT}/cover/1148.pgm,0.4934082,0.49902344,0.5,0.5053711,0.5019531
COVER__BOWS2__0.2bpp__1149.pgm,1149.pgm,COVER,0,${BOWS2_ROOT}/cover/1149.pgm,0.4975586,0.49926758,0.4987793,0.50390625,0.5058594
COVER__BOWS2__0.2bpp__115.pgm,115.pgm,COVER,0,${BOWS2_ROOT}/cover/115.pgm,0.7216797,0.4987793,0.6142578,0.51220703,0.52978516
COVER__BOWS2__0.2bpp__1150.pgm,1150.pgm,COVER,0,${BOWS2_ROOT}/cover/1150.pgm,0.5102539,0.49902344,0.50341797,0.50634766,0.5019531
COVER__BOWS2__0.2bpp__1151.pgm,1151.pgm,COVER,0,${BOWS2_ROOT}/cover/1151.pgm,0.5024414,0.49926758,0.49609375,0.5058594,0.50146484
COVER__BOWS2__0.2bpp__1152.pgm,1152.pgm,COVER,0,${BOWS2_ROOT}/cover/1152.pgm,0.4970703,0.49902344,0.5029297,0.50927734,0.49536133
COVER__BOWS2__0.2bpp__1153.pgm,1153.pgm,COVER,0,${BOWS2_ROOT}/cover/1153.pgm,0.41088867,0.49951172,0.4658203,0.5107422,0.49169922
COVER__BOWS2__0.2bpp__1154.pgm,1154.pgm,COVER,0,${BOWS2_ROOT}/cover/1154.pgm,0.4501953,0.5,0.50683594,0.5126953,0.4970703
COVER__BOWS2__0.2bpp__1155.pgm,1155.pgm,COVER,0,${BOWS2_ROOT}/cover/1155.pgm,0.49951172,0.49853516,0.5048828,0.5083008,0.5029297
COVER__BOWS2__0.2bpp__1156.pgm,1156.pgm,COVER,0,${BOWS2_ROOT}/cover/1156.pgm,0.4963379,0.49902344,0.49902344,0.5053711,0.5024414
COVER__BOWS2__0.2bpp__1157.pgm,1157.pgm,COVER,0,${BOWS2_ROOT}/cover/1157.pgm,0.7475586,0.5,0.5371094,0.51123047,0.5229492
COVER__BOWS2__0.2bpp__1158.pgm,1158.pgm,COVER,0,${BOWS2_ROOT}/cover/1158.pgm,0.50683594,0.4987793,0.5029297,0.5078125,0.50341797
COVER__BOWS2__0.2bpp__1159.pgm,1159.pgm,COVER,0,${BOWS2_ROOT}/cover/1159.pgm,0.49365234,0.49926758,0.4975586,0.5058594,0.50146484
COVER__BOWS2__0.2bpp__116.pgm,116.pgm,COVER,0,${BOWS2_ROOT}/cover/116.pgm,0.56591797,0.49951172,0.6225586,0.5126953,0.5444336
COVER__BOWS2__0.2bpp__1160.pgm,1160.pgm,COVER,0,${BOWS2_ROOT}/cover/1160.pgm,0.56884766,0.49975586,0.51416016,0.5126953,0.5058594
COVER__BOWS2__0.2bpp__1161.pgm,1161.pgm,COVER,0,${BOWS2_ROOT}/cover/1161.pgm,0.5175781,0.4987793,0.50146484,0.5058594,0.5029297
COVER__BOWS2__0.2bpp__1162.pgm,1162.pgm,COVER,0,${BOWS2_ROOT}/cover/1162.pgm,0.5576172,0.5,0.5004883,0.5126953,0.47851562
COVER__BOWS2__0.2bpp__1163.pgm,1163.pgm,COVER,0,${BOWS2_ROOT}/cover/1163.pgm,0.49145508,0.49902344,0.50146484,0.5053711,0.5024414
COVER__BOWS2__0.2bpp__1164.pgm,1164.pgm,COVER,0,${BOWS2_ROOT}/cover/1164.pgm,0.5078125,0.49902344,0.50146484,0.5078125,0.50146484
COVER__BOWS2__0.2bpp__1165.pgm,1165.pgm,COVER,0,${BOWS2_ROOT}/cover/1165.pgm,0.49902344,0.49902344,0.5024414,0.50683594,0.50341797
COVER__BOWS2__0.2bpp__1166.pgm,1166.pgm,COVER,0,${BOWS2_ROOT}/cover/1166.pgm,0.49829102,0.49902344,0.5004883,0.50683594,0.5024414
COVER__BOWS2__0.2bpp__1167.pgm,1167.pgm,COVER,0,${BOWS2_ROOT}/cover/1167.pgm,0.50439453,0.49853516,0.50146484,0.50683594,0.5024414
COVER__BOWS2__0.2bpp__1168.pgm,1168.pgm,COVER,0,${BOWS2_ROOT}/cover/1168.pgm,0.50097656,0.49926758,0.50390625,0.5083008,0.5048828
COVER__BOWS2__0.2bpp__1169.pgm,1169.pgm,COVER,0,${BOWS2_ROOT}/cover/1169.pgm,0.5546875,0.49902344,0.5048828,0.5107422,0.4958496
COVER__BOWS2__0.2bpp__117.pgm,117.pgm,COVER,0,${BOWS2_ROOT}/cover/117.pgm,0.51953125,0.49951172,0.53271484,0.5102539,0.4975586
COVER__BOWS2__0.2bpp__1170.pgm,1170.pgm,COVER,0,${BOWS2_ROOT}/cover/1170.pgm,0.4975586,0.49902344,0.5019531,0.50439453,0.5024414
COVER__BOWS2__0.2bpp__1171.pgm,1171.pgm,COVER,0,${BOWS2_ROOT}/cover/1171.pgm,0.50341797,0.49902344,0.49536133,0.5073242,0.50097656
COVER__BOWS2__0.2bpp__1172.pgm,1172.pgm,COVER,0,${BOWS2_ROOT}/cover/1172.pgm,0.007785797,0.49682617,0.009857178,0.51708984,0.010292053
COVER__BOWS2__0.2bpp__1173.pgm,1173.pgm,COVER,0,${BOWS2_ROOT}/cover/1173.pgm,0.046539307,0.49853516,0.73339844,0.51464844,0.5649414
COVER__BOWS2__0.2bpp__1174.pgm,1174.pgm,COVER,0,${BOWS2_ROOT}/cover/1174.pgm,0.4951172,0.49926758,0.5029297,0.5083008,0.5097656
COVER__BOWS2__0.2bpp__1175.pgm,1175.pgm,COVER,0,${BOWS2_ROOT}/cover/1175.pgm,0.50341797,0.49853516,0.5053711,0.50927734,0.5058594
COVER__BOWS2__0.2bpp__1176.pgm,1176.pgm,COVER,0,${BOWS2_ROOT}/cover/1176.pgm,0.50341797,0.4987793,0.50390625,0.50878906,0.50439453
COVER__BOWS2__0.2bpp__1177.pgm,1177.pgm,COVER,0,${BOWS2_ROOT}/cover/1177.pgm,0.49169922,0.4987793,0.49975586,0.50927734,0.5
COVER__BOWS2__0.2bpp__1178.pgm,1178.pgm,COVER,0,${BOWS2_ROOT}/cover/1178.pgm,0.5185547,0.49902344,0.51220703,0.50927734,0.50634766
COVER__BOWS2__0.2bpp__1179.pgm,1179.pgm,COVER,0,${BOWS2_ROOT}/cover/1179.pgm,0.5004883,0.49926758,0.5024414,0.5073242,0.5019531
COVER__BOWS2__0.2bpp__118.pgm,118.pgm,COVER,0,${BOWS2_ROOT}/cover/118.pgm,0.50927734,0.49975586,0.5126953,0.5107422,0.50439453
COVER__BOWS2__0.2bpp__1180.pgm,1180.pgm,COVER,0,${BOWS2_ROOT}/cover/1180.pgm,0.024887085,0.49853516,0.41210938,0.5151367,0.27954102
COVER__BOWS2__0.2bpp__1181.pgm,1181.pgm,COVER,0,${BOWS2_ROOT}/cover/1181.pgm,0.5024414,0.49902344,0.50927734,0.5097656,0.50634766
COVER__BOWS2__0.2bpp__1182.pgm,1182.pgm,COVER,0,${BOWS2_ROOT}/cover/1182.pgm,0.7397461,0.4987793,0.50390625,0.515625,0.50927734
COVER__BOWS2__0.2bpp__1183.pgm,1183.pgm,COVER,0,${BOWS2_ROOT}/cover/1183.pgm,0.49072266,0.49926758,0.5073242,0.51123047,0.50683594
COVER__BOWS2__0.2bpp__1184.pgm,1184.pgm,COVER,0,${BOWS2_ROOT}/cover/1184.pgm,0.46679688,0.49926758,0.49951172,0.51171875,0.5107422
COVER__BOWS2__0.2bpp__1185.pgm,1185.pgm,COVER,0,${BOWS2_ROOT}/cover/1185.pgm,0.5307617,0.49853516,0.5053711,0.50927734,0.50390625
COVER__BOWS2__0.2bpp__1186.pgm,1186.pgm,COVER,0,${BOWS2_ROOT}/cover/1186.pgm,0.015960693,0.49804688,0.029922485,0.51708984,0.24560547
COVER__BOWS2__0.2bpp__1187.pgm,1187.pgm,COVER,0,${BOWS2_ROOT}/cover/1187.pgm,0.93359375,0.4987793,0.25048828,0.5161133,0.15820312
COVER__BOWS2__0.2bpp__1188.pgm,1188.pgm,COVER,0,${BOWS2_ROOT}/cover/1188.pgm,0.42822266,0.49926758,0.51708984,0.5126953,0.5175781
COVER__BOWS2__0.2bpp__1189.pgm,1189.pgm,COVER,0,${BOWS2_ROOT}/cover/1189.pgm,0.00919342,0.49853516,0.045776367,0.51708984,0.13586426
COVER__BOWS2__0.2bpp__119.pgm,119.pgm,COVER,0,${BOWS2_ROOT}/cover/119.pgm,0.5253906,0.49975586,0.51123047,0.5107422,0.5102539
COVER__BOWS2__0.2bpp__1190.pgm,1190.pgm,COVER,0,${BOWS2_ROOT}/cover/1190.pgm,0.5029297,0.49926758,0.5,0.5097656,0.50439453
COVER__BOWS2__0.2bpp__1191.pgm,1191.pgm,COVER,0,${BOWS2_ROOT}/cover/1191.pgm,0.53466797,0.49902344,0.49731445,0.51708984,0.58447266
COVER__BOWS2__0.2bpp__1192.pgm,1192.pgm,COVER,0,${BOWS2_ROOT}/cover/1192.pgm,0.5859375,0.49902344,0.49829102,0.5097656,0.5024414
COVER__BOWS2__0.2bpp__1193.pgm,1193.pgm,COVER,0,${BOWS2_ROOT}/cover/1193.pgm,0.5053711,0.49951172,0.5102539,0.5083008,0.51904297
COVER__BOWS2__0.2bpp__1194.pgm,1194.pgm,COVER,0,${BOWS2_ROOT}/cover/1194.pgm,0.012145996,0.4975586,0.0184021,0.51708984,0.5307617
COVER__BOWS2__0.2bpp__1195.pgm,1195.pgm,COVER,0,${BOWS2_ROOT}/cover/1195.pgm,0.5083008,0.49926758,0.5073242,0.50878906,0.5053711
COVER__BOWS2__0.2bpp__1196.pgm,1196.pgm,COVER,0,${BOWS2_ROOT}/cover/1196.pgm,0.50341797,0.4987793,0.50439453,0.5078125,0.50146484
COVER__BOWS2__0.2bpp__1197.pgm,1197.pgm,COVER,0,${BOWS2_ROOT}/cover/1197.pgm,0.015129089,0.49926758,0.2722168,0.5161133,0.35546875
COVER__BOWS2__0.2bpp__1198.pgm,1198.pgm,COVER,0,${BOWS2_ROOT}/cover/1198.pgm,0.46826172,0.49975586,0.4909668,0.5126953,0.5029297
COVER__BOWS2__0.2bpp__1199.pgm,1199.pgm,COVER,0,${BOWS2_ROOT}/cover/1199.pgm,0.5083008,0.49926758,0.4975586,0.50878906,0.50097656
COVER__BOWS2__0.2bpp__12.pgm,12.pgm,COVER,0,${BOWS2_ROOT}/cover/12.pgm,0.024230957,0.49853516,0.61279297,0.51220703,0.73583984
COVER__BOWS2__0.2bpp__120.pgm,120.pgm,COVER,0,${BOWS2_ROOT}/cover/120.pgm,0.5209961,0.49975586,0.5078125,0.51220703,0.51171875
COVER__BOWS2__0.2bpp__1200.pgm,1200.pgm,COVER,0,${BOWS2_ROOT}/cover/1200.pgm,0.50341797,0.49902344,0.50683594,0.5102539,0.5053711
COVER__BOWS2__0.2bpp__1201.pgm,1201.pgm,COVER,0,${BOWS2_ROOT}/cover/1201.pgm,0.4970703,0.49926758,0.4946289,0.5097656,0.49804688
COVER__BOWS2__0.2bpp__1202.pgm,1202.pgm,COVER,0,${BOWS2_ROOT}/cover/1202.pgm,0.1694336,0.49975586,0.4182129,0.51708984,0.5913086
COVER__BOWS2__0.2bpp__1203.pgm,1203.pgm,COVER,0,${BOWS2_ROOT}/cover/1203.pgm,0.4951172,0.49902344,0.5,0.5053711,0.50146484
COVER__BOWS2__0.2bpp__1204.pgm,1204.pgm,COVER,0,${BOWS2_ROOT}/cover/1204.pgm,0.49267578,0.49951172,0.50927734,0.5102539,0.5107422
COVER__BOWS2__0.2bpp__1205.pgm,1205.pgm,COVER,0,${BOWS2_ROOT}/cover/1205.pgm,0.48950195,0.49902344,0.5029297,0.51123047,0.50683594
COVER__BOWS2__0.2bpp__1206.pgm,1206.pgm,COVER,0,${BOWS2_ROOT}/cover/1206.pgm,0.008613586,0.4970703,0.0076065063,0.5175781,0.013587952
COVER__BOWS2__0.2bpp__1207.pgm,1207.pgm,COVER,0,${BOWS2_ROOT}/cover/1207.pgm,0.5029297,0.49902344,0.5048828,0.5078125,0.5102539
COVER__BOWS2__0.2bpp__1208.pgm,1208.pgm,COVER,0,${BOWS2_ROOT}/cover/1208.pgm,0.5004883,0.4987793,0.50439453,0.50683594,0.50439453
COVER__BOWS2__0.2bpp__1209.pgm,1209.pgm,COVER,0,${BOWS2_ROOT}/cover/1209.pgm,0.5053711,0.49926758,0.50146484,0.50683594,0.50390625
COVER__BOWS2__0.2bpp__121.pgm,121.pgm,COVER,0,${BOWS2_ROOT}/cover/121.pgm,0.08123779,0.50097656,0.02456665,0.5161133,0.12084961
COVER__BOWS2__0.2bpp__1210.pgm,1210.pgm,COVER,0,${BOWS2_ROOT}/cover/1210.pgm,0.50927734,0.49951172,0.49951172,0.5097656,0.5073242
COVER__BOWS2__0.2bpp__1211.pgm,1211.pgm,COVER,0,${BOWS2_ROOT}/cover/1211.pgm,0.015670776,0.49853516,0.016281128,0.5161133,0.06439209
COVER__BOWS2__0.2bpp__1212.pgm,1212.pgm,COVER,0,${BOWS2_ROOT}/cover/1212.pgm,0.49731445,0.49902344,0.5004883,0.5107422,0.50146484
COVER__BOWS2__0.2bpp__1213.pgm,1213.pgm,COVER,0,${BOWS2_ROOT}/cover/1213.pgm,0.51123047,0.49975586,0.50683594,0.51220703,0.51123047
COVER__BOWS2__0.2bpp__1214.pgm,1214.pgm,COVER,0,${BOWS2_ROOT}/cover/1214.pgm,0.48095703,0.49951172,0.49414062,0.5107422,0.4921875
COVER__BOWS2__0.2bpp__1215.pgm,1215.pgm,COVER,0,${BOWS2_ROOT}/cover/1215.pgm,0.5205078,0.49853516,0.5048828,0.5097656,0.50439453
COVER__BOWS2__0.2bpp__1216.pgm,1216.pgm,COVER,0,${BOWS2_ROOT}/cover/1216.pgm,0.5019531,0.4987793,0.50341797,0.51123047,0.5097656
COVER__BOWS2__0.2bpp__1217.pgm,1217.pgm,COVER,0,${BOWS2_ROOT}/cover/1217.pgm,0.119628906,0.5,0.39624023,0.515625,0.6069336
COVER__BOWS2__0.2bpp__1218.pgm,1218.pgm,COVER,0,${BOWS2_ROOT}/cover/1218.pgm,0.50634766,0.49951172,0.515625,0.51123047,0.5097656
COVER__BOWS2__0.2bpp__1219.pgm,1219.pgm,COVER,0,${BOWS2_ROOT}/cover/1219.pgm,0.45263672,0.4987793,0.48461914,0.5126953,0.5083008
COVER__BOWS2__0.2bpp__122.pgm,122.pgm,COVER,0,${BOWS2_ROOT}/cover/122.pgm,0.015838623,0.5019531,0.021652222,0.51660156,0.13256836
COVER__BOWS2__0.2bpp__1220.pgm,1220.pgm,COVER,0,${BOWS2_ROOT}/cover/1220.pgm,0.6699219,0.49926758,0.5913086,0.50927734,0.5361328
COVER__BOWS2__0.2bpp__1221.pgm,1221.pgm,COVER,0,${BOWS2_ROOT}/cover/1221.pgm,0.50390625,0.49902344,0.50146484,0.5073242,0.5029297
COVER__BOWS2__0.2bpp__1222.pgm,1222.pgm,COVER,0,${BOWS2_ROOT}/cover/1222.pgm,0.49536133,0.4987793,0.5073242,0.5102539,0.5029297
COVER__BOWS2__0.2bpp__1223.pgm,1223.pgm,COVER,0,${BOWS2_ROOT}/cover/1223.pgm,0.50683594,0.49926758,0.50634766,0.5078125,0.5053711
COVER__BOWS2__0.2bpp__1224.pgm,1224.pgm,COVER,0,${BOWS2_ROOT}/cover/1224.pgm,0.4975586,0.49902344,0.5029297,0.50683594,0.50097656
COVER__BOWS2__0.2bpp__1225.pgm,1225.pgm,COVER,0,${BOWS2_ROOT}/cover/1225.pgm,0.5029297,0.49951172,0.50341797,0.50927734,0.5029297
COVER__BOWS2__0.2bpp__1226.pgm,1226.pgm,COVER,0,${BOWS2_ROOT}/cover/1226.pgm,0.045532227,0.49829102,0.117370605,0.5161133,0.52734375
COVER__BOWS2__0.2bpp__1227.pgm,1227.pgm,COVER,0,${BOWS2_ROOT}/cover/1227.pgm,0.48608398,0.49926758,0.5073242,0.5107422,0.5029297
COVER__BOWS2__0.2bpp__1228.pgm,1228.pgm,COVER,0,${BOWS2_ROOT}/cover/1228.pgm,0.5024414,0.49853516,0.50341797,0.5073242,0.5019531
COVER__BOWS2__0.2bpp__1229.pgm,1229.pgm,COVER,0,${BOWS2_ROOT}/cover/1229.pgm,0.5078125,0.49902344,0.5053711,0.50878906,0.5053711
COVER__BOWS2__0.2bpp__123.pgm,123.pgm,COVER,0,${BOWS2_ROOT}/cover/123.pgm,0.34033203,0.5004883,0.030273438,0.5151367,0.026351929
COVER__BOWS2__0.2bpp__1230.pgm,1230.pgm,COVER,0,${BOWS2_ROOT}/cover/1230.pgm,0.5175781,0.49853516,0.5083008,0.50878906,0.50439453
COVER__BOWS2__0.2bpp__1231.pgm,1231.pgm,COVER,0,${BOWS2_ROOT}/cover/1231.pgm,0.48632812,0.49829102,0.5058594,0.5097656,0.50439453
COVER__BOWS2__0.2bpp__1232.pgm,1232.pgm,COVER,0,${BOWS2_ROOT}/cover/1232.pgm,0.012054443,0.5,0.54785156,0.5136719,0.44921875
COVER__BOWS2__0.2bpp__1233.pgm,1233.pgm,COVER,0,${BOWS2_ROOT}/cover/1233.pgm,0.49853516,0.4987793,0.5019531,0.50634766,0.5029297
COVER__BOWS2__0.2bpp__1234.pgm,1234.pgm,COVER,0,${BOWS2_ROOT}/cover/1234.pgm,0.5004883,0.49902344,0.5029297,0.5102539,0.50097656
COVER__BOWS2__0.2bpp__1235.pgm,1235.pgm,COVER,0,${BOWS2_ROOT}/cover/1235.pgm,0.3334961,0.49902344,0.47485352,0.50878906,0.47998047
COVER__BOWS2__0.2bpp__1236.pgm,1236.pgm,COVER,0,${BOWS2_ROOT}/cover/1236.pgm,0.5004883,0.49926758,0.5029297,0.50878906,0.50341797
COVER__BOWS2__0.2bpp__1237.pgm,1237.pgm,COVER,0,${BOWS2_ROOT}/cover/1237.pgm,0.5522461,0.5,0.5371094,0.5102539,0.51660156
COVER__BOWS2__0.2bpp__1238.pgm,1238.pgm,COVER,0,${BOWS2_ROOT}/cover/1238.pgm,0.49804688,0.49902344,0.49829102,0.5083008,0.49926758
COVER__BOWS2__0.2bpp__1239.pgm,1239.pgm,COVER,0,${BOWS2_ROOT}/cover/1239.pgm,0.51464844,0.49902344,0.50146484,0.51123047,0.5048828
COVER__BOWS2__0.2bpp__124.pgm,124.pgm,COVER,0,${BOWS2_ROOT}/cover/124.pgm,0.5522461,0.49975586,0.4345703,0.51123047,0.45507812
COVER__BOWS2__0.2bpp__1240.pgm,1240.pgm,COVER,0,${BOWS2_ROOT}/cover/1240.pgm,0.52783203,0.49853516,0.50927734,0.5102539,0.5048828
COVER__BOWS2__0.2bpp__1241.pgm,1241.pgm,COVER,0,${BOWS2_ROOT}/cover/1241.pgm,0.97314453,0.4987793,0.5029297,0.5131836,0.5078125
COVER__BOWS2__0.2bpp__1242.pgm,1242.pgm,COVER,0,${BOWS2_ROOT}/cover/1242.pgm,0.43139648,0.49853516,0.5205078,0.51464844,0.50146484
COVER__BOWS2__0.2bpp__1243.pgm,1243.pgm,COVER,0,${BOWS2_ROOT}/cover/1243.pgm,0.4963379,0.49926758,0.5019531,0.5058594,0.50341797
COVER__BOWS2__0.2bpp__1244.pgm,1244.pgm,COVER,0,${BOWS2_ROOT}/cover/1244.pgm,0.5385742,0.49926758,0.5185547,0.50927734,0.50878906
COVER__BOWS2__0.2bpp__1245.pgm,1245.pgm,COVER,0,${BOWS2_ROOT}/cover/1245.pgm,0.49780273,0.49926758,0.51416016,0.51220703,0.5097656
COVER__BOWS2__0.2bpp__1246.pgm,1246.pgm,COVER,0,${BOWS2_ROOT}/cover/1246.pgm,0.5053711,0.4987793,0.5019531,0.5073242,0.50341797
COVER__BOWS2__0.2bpp__1247.pgm,1247.pgm,COVER,0,${BOWS2_ROOT}/cover/1247.pgm,0.4975586,0.5004883,0.50390625,0.5126953,0.49926758
COVER__BOWS2__0.2bpp__1248.pgm,1248.pgm,COVER,0,${BOWS2_ROOT}/cover/1248.pgm,0.5083008,0.49902344,0.5048828,0.51123047,0.5107422
COVER__BOWS2__0.2bpp__1249.pgm,1249.pgm,COVER,0,${BOWS2_ROOT}/cover/1249.pgm,0.5058594,0.49926758,0.5053711,0.50634766,0.5102539
COVER__BOWS2__0.2bpp__125.pgm,125.pgm,COVER,0,${BOWS2_ROOT}/cover/125.pgm,0.89453125,0.4987793,0.3696289,0.5131836,0.48413086
COVER__BOWS2__0.2bpp__1250.pgm,1250.pgm,COVER,0,${BOWS2_ROOT}/cover/1250.pgm,0.49975586,0.49902344,0.5029297,0.51220703,0.5126953
COVER__BOWS2__0.2bpp__1251.pgm,1251.pgm,COVER,0,${BOWS2_ROOT}/cover/1251.pgm,0.5048828,0.49902344,0.5053711,0.5078125,0.5024414
COVER__BOWS2__0.2bpp__1252.pgm,1252.pgm,COVER,0,${BOWS2_ROOT}/cover/1252.pgm,0.45385742,0.5,0.4255371,0.51123047,0.50634766
COVER__BOWS2__0.2bpp__1253.pgm,1253.pgm,COVER,0,${BOWS2_ROOT}/cover/1253.pgm,0.49047852,0.4987793,0.5136719,0.51220703,0.52734375
COVER__BOWS2__0.2bpp__1254.pgm,1254.pgm,COVER,0,${BOWS2_ROOT}/cover/1254.pgm,0.49902344,0.4987793,0.50146484,0.5058594,0.5019531
COVER__BOWS2__0.2bpp__1255.pgm,1255.pgm,COVER,0,${BOWS2_ROOT}/cover/1255.pgm,0.5019531,0.49926758,0.5019531,0.50927734,0.49902344
COVER__BOWS2__0.2bpp__1256.pgm,1256.pgm,COVER,0,${BOWS2_ROOT}/cover/1256.pgm,0.50439453,0.49951172,0.5048828,0.50634766,0.5083008
COVER__BOWS2__0.2bpp__1257.pgm,1257.pgm,COVER,0,${BOWS2_ROOT}/cover/1257.pgm,0.041137695,0.49853516,0.12487793,0.515625,0.23950195
COVER__BOWS2__0.2bpp__1258.pgm,1258.pgm,COVER,0,${BOWS2_ROOT}/cover/1258.pgm,0.0040397644,0.49975586,0.9453125,0.5175781,0.06994629
COVER__BOWS2__0.2bpp__1259.pgm,1259.pgm,COVER,0,${BOWS2_ROOT}/cover/1259.pgm,0.50683594,0.49902344,0.50878906,0.5102539,0.5073242
COVER__BOWS2__0.2bpp__126.pgm,126.pgm,COVER,0,${BOWS2_ROOT}/cover/126.pgm,0.016983032,0.49951172,0.38378906,0.5136719,0.52490234
COVER__BOWS2__0.2bpp__1260.pgm,1260.pgm,COVER,0,${BOWS2_ROOT}/cover/1260.pgm,0.16516113,0.4987793,0.50683594,0.5131836,0.44335938
COVER__BOWS2__0.2bpp__1261.pgm,1261.pgm,COVER,0,${BOWS2_ROOT}/cover/1261.pgm,0.48950195,0.49926758,0.50439453,0.5083008,0.5029297
COVER__BOWS2__0.2bpp__1262.pgm,1262.pgm,COVER,0,${BOWS2_ROOT}/cover/1262.pgm,0.51416016,0.49902344,0.49853516,0.50927734,0.50341797
COVER__BOWS2__0.2bpp__1263.pgm,1263.pgm,COVER,0,${BOWS2_ROOT}/cover/1263.pgm,0.4970703,0.4987793,0.50634766,0.5083008,0.50683594
COVER__BOWS2__0.2bpp__1264.pgm,1264.pgm,COVER,0,${BOWS2_ROOT}/cover/1264.pgm,0.077819824,0.49926758,0.049316406,0.5161133,0.00023412704
COVER__BOWS2__0.2bpp__1265.pgm,1265.pgm,COVER,0,${BOWS2_ROOT}/cover/1265.pgm,0.51416016,0.49926758,0.5073242,0.50878906,0.5048828
COVER__BOWS2__0.2bpp__1266.pgm,1266.pgm,COVER,0,${BOWS2_ROOT}/cover/1266.pgm,0.4946289,0.49951172,0.49829102,0.5083008,0.5078125
COVER__BOWS2__0.2bpp__1267.pgm,1267.pgm,COVER,0,${BOWS2_ROOT}/cover/1267.pgm,0.4946289,0.49902344,0.50439453,0.5083008,0.50146484
COVER__BOWS2__0.2bpp__1268.pgm,1268.pgm,COVER,0,${BOWS2_ROOT}/cover/1268.pgm,0.50927734,0.4987793,0.4958496,0.50927734,0.49609375
COVER__BOWS2__0.2bpp__1269.pgm,1269.pgm,COVER,0,${BOWS2_ROOT}/cover/1269.pgm,0.31835938,0.49926758,0.3815918,0.51416016,0.52978516
COVER__BOWS2__0.2bpp__127.pgm,127.pgm,COVER,0,${BOWS2_ROOT}/cover/127.pgm,0.94628906,0.49926758,0.66796875,0.5131836,0.64746094
COVER__BOWS2__0.2bpp__1270.pgm,1270.pgm,COVER,0,${BOWS2_ROOT}/cover/1270.pgm,0.49438477,0.49853516,0.50341797,0.50927734,0.50341797
COVER__BOWS2__0.2bpp__1271.pgm,1271.pgm,COVER,0,${BOWS2_ROOT}/cover/1271.pgm,0.50097656,0.4987793,0.49609375,0.50927734,0.4970703
COVER__BOWS2__0.2bpp__1272.pgm,1272.pgm,COVER,0,${BOWS2_ROOT}/cover/1272.pgm,0.029083252,0.4987793,0.035736084,0.51708984,0.1303711
COVER__BOWS2__0.2bpp__1273.pgm,1273.pgm,COVER,0,${BOWS2_ROOT}/cover/1273.pgm,0.024139404,0.49902344,0.016403198,0.5175781,0.04248047
COVER__BOWS2__0.2bpp__1274.pgm,1274.pgm,COVER,0,${BOWS2_ROOT}/cover/1274.pgm,0.49487305,0.49926758,0.5019531,0.50439453,0.5048828
COVER__BOWS2__0.2bpp__1275.pgm,1275.pgm,COVER,0,${BOWS2_ROOT}/cover/1275.pgm,0.49975586,0.49902344,0.49804688,0.5058594,0.5029297
COVER__BOWS2__0.2bpp__1276.pgm,1276.pgm,COVER,0,${BOWS2_ROOT}/cover/1276.pgm,0.53125,0.49926758,0.5161133,0.5102539,0.51123047
