sample_id,image_name,true_algo,is_stego,path,p_WOW,p_S-UNIWARD,p_HILL,p_HUGO,p_MiPOD,z_WOW,z_S-UNIWARD,z_HILL,z_HUGO,z_MiPOD
COVER__BOWS2__0.4bpp__110.pgm,110.pgm,COVER,0,${BOWS2_ROOT}/cover/110.pgm,0.030731201,0.13452148,0.6958008,0.30664062,0.7373047,-0.5368954,-0.29729083,1.7904586,0.43995723,1.7404295
COVER__BOWS2__0.4bpp__1100.pgm,1100.pgm,COVER,0,${BOWS2_ROOT}/cover/1100.pgm,0.42236328,0.49853516,0.52441406,0.42504883,0.49829102,1.2374219,1.1765462,1.1376482,0.8935853,0.8881559
COVER__BOWS2__0.4bpp__1101.pgm,1101.pgm,COVER,0,${BOWS2_ROOT}/cover/1101.pgm,0.4987793,0.5019531,0.50097656,0.80126953,0.4963379,1.5836301,1.1903851,1.0483749,2.334907,0.88119143
COVER__BOWS2__0.4bpp__1102.pgm,1102.pgm,COVER,0,${BOWS2_ROOT}/cover/1102.pgm,0.48999023,0.50634766,0.5004883,0.5024414,0.5029297,1.5438106,1.2081778,1.0465151,1.1900804,0.9046964
COVER__BOWS2__0.4bpp__1103.pgm,1103.pgm,COVER,0,${BOWS2_ROOT}/cover/1103.pgm,0.50097656,0.5073242,0.5058594,0.5,0.5073242,1.593585,1.2121319,1.0669736,1.1807272,0.9203664
COVER__BOWS2__0.4bpp__1104.pgm,1104.pgm,COVER,0,${BOWS2_ROOT}/cover/1104.pgm,0.5102539,0.5019531,0.5161133,0.5102539,0.5102539,1.6356167,1.1903851,1.1060306,1.2200105,0.9308131
COVER__BOWS2__0.4bpp__1105.pgm,1105.pgm,COVER,0,${BOWS2_ROOT}/cover/1105.pgm,0.5185547,0.51171875,0.5078125,0.50878906,0.5214844,1.673224,1.2299247,1.074413,1.2143986,0.97085863
COVER__BOWS2__0.4bpp__1106.pgm,1106.pgm,COVER,0,${BOWS2_ROOT}/cover/1106.pgm,0.43823242,0.48583984,0.5136719,0.5004883,0.49438477,1.3093182,1.1251448,1.0967313,1.1825979,0.874227
COVER__BOWS2__0.4bpp__1107.pgm,1107.pgm,COVER,0,${BOWS2_ROOT}/cover/1107.pgm,0.53125,0.51171875,0.5053711,0.50634766,0.51123047,1.7307409,1.2299247,1.0651137,1.2050455,0.9342953
COVER__BOWS2__0.4bpp__1108.pgm,1108.pgm,COVER,0,${BOWS2_ROOT}/cover/1108.pgm,0.51953125,0.49829102,0.515625,0.48461914,0.5175781,1.6776483,1.1755577,1.1041707,1.1218023,0.95692974
COVER__BOWS2__0.4bpp__1109.pgm,1109.pgm,COVER,0,${BOWS2_ROOT}/cover/1109.pgm,0.48388672,0.49902344,0.5102539,0.49902344,0.50878906,1.5161582,1.1785232,1.0837122,1.176986,0.92558974
COVER__BOWS2__0.4bpp__111.pgm,111.pgm,COVER,0,${BOWS2_ROOT}/cover/111.pgm,0.4333496,0.047088623,0.07476807,0.020065308,0.3803711,1.2871962,-0.65129346,-0.5750493,-0.65792805,0.46767765
COVER__BOWS2__0.4bpp__1110.pgm,1110.pgm,COVER,0,${BOWS2_ROOT}/cover/1110.pgm,0.5498047,0.5131836,0.5234375,0.5029297,0.52001953,1.8148043,1.2358556,1.1339284,1.191951,0.9656353
COVER__BOWS2__0.4bpp__1111.pgm,1111.pgm,COVER,0,${BOWS2_ROOT}/cover/1111.pgm,0.64160156,0.54589844,0.5107422,0.61865234,0.5307617,2.2306967,1.3683131,1.0855721,1.6352907,1.0039397
COVER__BOWS2__0.4bpp__1112.pgm,1112.pgm,COVER,0,${BOWS2_ROOT}/cover/1112.pgm,0.50634766,0.5083008,0.5053711,0.5029297,0.51220703,1.6179191,1.2160858,1.0651137,1.191951,0.9377775
COVER__BOWS2__0.4bpp__1113.pgm,1113.pgm,COVER,0,${BOWS2_ROOT}/cover/1113.pgm,0.5126953,0.5078125,0.5131836,0.5083008,0.5131836,1.6466776,1.2141088,1.0948714,1.212528,0.94125974
COVER__BOWS2__0.4bpp__1114.pgm,1114.pgm,COVER,0,${BOWS2_ROOT}/cover/1114.pgm,0.51123047,0.50878906,0.51171875,0.50390625,0.5180664,1.640041,1.2180628,1.0892918,1.1956923,0.95867085
COVER__BOWS2__0.4bpp__1115.pgm,1115.pgm,COVER,0,${BOWS2_ROOT}/cover/1115.pgm,0.40307617,0.49194336,0.49682617,0.49121094,0.48901367,1.1500403,1.149857,1.0325662,1.1470559,0.85507476
COVER__BOWS2__0.4bpp__1116.pgm,1116.pgm,COVER,0,${BOWS2_ROOT}/cover/1116.pgm,0.5175781,0.5097656,0.5102539,0.50683594,0.51464844,1.6687995,1.2220167,1.0837122,1.2069161,0.9464831
COVER__BOWS2__0.4bpp__1117.pgm,1117.pgm,COVER,0,${BOWS2_ROOT}/cover/1117.pgm,0.42138672,0.50097656,0.49951172,0.50146484,0.4831543,1.2329974,1.186431,1.0427954,1.1863391,0.8341814
COVER__BOWS2__0.4bpp__1118.pgm,1118.pgm,COVER,0,${BOWS2_ROOT}/cover/1118.pgm,0.4921875,0.48535156,0.4958496,0.52685547,0.4814453,1.5537655,1.1231678,1.0288464,1.283612,0.82808757
COVER__BOWS2__0.4bpp__1119.pgm,1119.pgm,COVER,0,${BOWS2_ROOT}/cover/1119.pgm,0.30859375,0.53125,0.42700195,0.49658203,0.57421875,0.7219808,1.3090037,0.76660633,1.1676328,1.1588986
COVER__BOWS2__0.4bpp__112.pgm,112.pgm,COVER,0,${BOWS2_ROOT}/cover/112.pgm,0.5551758,0.4814453,0.6323242,0.50439453,0.61621094,1.8391384,1.107352,1.548677,1.1975629,1.308634
COVER__BOWS2__0.4bpp__1120.pgm,1120.pgm,COVER,0,${BOWS2_ROOT}/cover/1120.pgm,0.45507812,0.5083008,0.49169922,0.89208984,0.5151367,1.3856388,1.2160858,1.0130377,2.6828444,0.9482242
COVER__BOWS2__0.4bpp__1121.pgm,1121.pgm,COVER,0,${BOWS2_ROOT}/cover/1121.pgm,0.48510742,0.4897461,0.49975586,8.940697e-06,0.56591797,1.5216887,1.1409606,1.0437253,-0.73476505,1.1292996
COVER__BOWS2__0.4bpp__1122.pgm,1122.pgm,COVER,0,${BOWS2_ROOT}/cover/1122.pgm,0.4753418,0.4958496,0.5126953,0.49780273,0.49389648,1.4774448,1.1656728,1.0930115,1.1723094,0.8724859
COVER__BOWS2__0.4bpp__1123.pgm,1123.pgm,COVER,0,${BOWS2_ROOT}/cover/1123.pgm,0.4951172,0.5078125,0.5083008,0.5048828,0.5131836,1.5670387,1.2141088,1.0762728,1.1994336,0.94125974
COVER__BOWS2__0.4bpp__1124.pgm,1124.pgm,COVER,0,${BOWS2_ROOT}/cover/1124.pgm,0.4621582,0.5131836,0.50927734,0.49267578,0.5048828,1.4177155,1.2358556,1.0799925,1.1526678,0.91166085
COVER__BOWS2__0.4bpp__1125.pgm,1125.pgm,COVER,0,${BOWS2_ROOT}/cover/1125.pgm,0.67041016,0.71191406,0.66796875,0.53027344,0.62353516,2.361216,2.0404854,1.6844467,1.2967064,1.3347508
COVER__BOWS2__0.4bpp__1126.pgm,1126.pgm,COVER,0,${BOWS2_ROOT}/cover/1126.pgm,0.011291504,0.033599854,0.7573242,0.026260376,0.111450195,-0.62496835,-0.70590746,2.024801,-0.6341944,-0.49123898
COVER__BOWS2__0.4bpp__1127.pgm,1127.pgm,COVER,0,${BOWS2_ROOT}/cover/1127.pgm,0.015487671,0.31298828,0.121154785,0.52246094,1.66893e-06,-0.6059573,0.4252946,-0.3983627,1.2667763,-0.88864154
COVER__BOWS2__0.4bpp__1128.pgm,1128.pgm,COVER,0,${BOWS2_ROOT}/cover/1128.pgm,0.5048828,0.5078125,0.5097656,0.49926758,0.5107422,1.6112825,1.2141088,1.0818524,1.1779213,0.9325542
COVER__BOWS2__0.4bpp__1129.pgm,1129.pgm,COVER,0,${BOWS2_ROOT}/cover/1129.pgm,0.5004883,0.50390625,0.5126953,0.5073242,0.51660156,1.5913727,1.198293,1.0930115,1.2087867,0.9534475
COVER__BOWS2__0.4bpp__113.pgm,113.pgm,COVER,0,${BOWS2_ROOT}/cover/113.pgm,0.049957275,0.43164062,0.4543457,0.38671875,0.6972656,-0.4497903,0.90570027,0.8707584,0.74674076,1.5976584
COVER__BOWS2__0.4bpp__1130.pgm,1130.pgm,COVER,0,${BOWS2_ROOT}/cover/1130.pgm,0.38916016,0.296875,0.5361328,0.56640625,0.5722656,1.0869927,0.36005434,1.1822848,1.4351331,1.1519341
COVER__BOWS2__0.4bpp__1131.pgm,1131.pgm,COVER,0,${BOWS2_ROOT}/cover/1131.pgm,0.4423828,0.53466797,0.52246094,0.5390625,0.5991211,1.3281218,1.3228426,1.1302087,1.3303778,1.2476952
COVER__BOWS2__0.4bpp__1132.pgm,1132.pgm,COVER,0,${BOWS2_ROOT}/cover/1132.pgm,0.23144531,0.4501953,0.44750977,0.5058594,0.5097656,0.3724543,0.9808254,0.8447204,1.2031748,0.92907196
COVER__BOWS2__0.4bpp__1133.pgm,1133.pgm,COVER,0,${BOWS2_ROOT}/cover/1133.pgm,0.21386719,0.5053711,0.4519043,0.3881836,0.6801758,0.29281533,1.2042239,0.86145914,0.75235265,1.5367196
COVER__BOWS2__0.4bpp__1134.pgm,1134.pgm,COVER,0,${BOWS2_ROOT}/cover/1134.pgm,0.51416016,0.5048828,0.51904297,0.50341797,0.50634766,1.6533142,1.2022469,1.1171898,1.1938217,0.9168842
COVER__BOWS2__0.4bpp__1135.pgm,1135.pgm,COVER,0,${BOWS2_ROOT}/cover/1135.pgm,0.42797852,0.5703125,0.3671875,0.56591797,0.82470703,1.2628621,1.467162,0.53877366,1.4332625,2.0520883
COVER__BOWS2__0.4bpp__1136.pgm,1136.pgm,COVER,0,${BOWS2_ROOT}/cover/1136.pgm,0.46484375,0.47705078,0.48413086,0.0,0.0,1.4298826,1.0895592,0.98420984,-0.73479927,-0.88864744
COVER__BOWS2__0.4bpp__1137.pgm,1137.pgm,COVER,0,${BOWS2_ROOT}/cover/1137.pgm,0.022201538,0.02041626,0.014556885,0.013221741,0.09979248,-0.57553965,-0.75928587,-0.8043931,-0.6841461,-0.532808
COVER__BOWS2__0.4bpp__1138.pgm,1138.pgm,COVER,0,${BOWS2_ROOT}/cover/1138.pgm,0.037200928,0.4819336,0.044433594,0.95996094,0.8564453,-0.50758386,1.109329,-0.690593,2.9428623,2.1652606
COVER__BOWS2__0.4bpp__1139.pgm,1139.pgm,COVER,0,${BOWS2_ROOT}/cover/1139.pgm,0.010902405,0.01020813,0.012573242,0.007724762,0.008125305,-0.6267312,-0.80061704,-0.8119488,-0.7052053,-0.8596743
COVER__BOWS2__0.4bpp__114.pgm,114.pgm,COVER,0,${BOWS2_ROOT}/cover/114.pgm,0.015304565,0.22375488,0.90185547,0.91064453,0.63720703,-0.6067869,0.06400189,2.575319,2.7539284,1.3835018
COVER__BOWS2__0.4bpp__1140.pgm,1140.pgm,COVER,0,${BOWS2_ROOT}/cover/1140.pgm,0.008216858,0.010856628,0.009269714,0.9716797,0.010169983,-0.63889825,-0.7979914,-0.8245319,2.9877572,-0.8523834
COVER__BOWS2__0.4bpp__1141.pgm,1141.pgm,COVER,0,${BOWS2_ROOT}/cover/1141.pgm,0.010856628,0.012054443,0.011070251,0.010292053,0.009895325,-0.6269386,-0.7931416,-0.8176737,-0.6953699,-0.85336274
COVER__BOWS2__0.4bpp__1142.pgm,1142.pgm,COVER,0,${BOWS2_ROOT}/cover/1142.pgm,0.008781433,0.012481689,0.010948181,0.010368347,0.008918762,-0.63634044,-0.79141176,-0.81813866,-0.6950776,-0.85684496
COVER__BOWS2__0.4bpp__1143.pgm,1143.pgm,COVER,0,${BOWS2_ROOT}/cover/1143.pgm,0.010368347,0.01020813,0.008094788,0.9711914,0.008155823,-0.6291508,-0.80061704,-0.8290072,2.9858866,-0.8595655
COVER__BOWS2__0.4bpp__1144.pgm,1144.pgm,COVER,0,${BOWS2_ROOT}/cover/1144.pgm,0.01020813,0.012428284,0.0103302,0.9902344,0.013587952,-0.6298767,-0.791628,-0.8204925,3.0588412,-0.8401956
COVER__BOWS2__0.4bpp__1145.pgm,1145.pgm,COVER,0,${BOWS2_ROOT}/cover/1145.pgm,0.010292053,0.010948181,0.011199951,0.008918762,0.009056091,-0.62949646,-0.7976207,-0.8171797,-0.700631,-0.8563553
COVER__BOWS2__0.4bpp__1146.pgm,1146.pgm,COVER,0,${BOWS2_ROOT}/cover/1146.pgm,0.008216858,0.036834717,0.017852783,0.076538086,0.010093689,-0.63889825,-0.69281,-0.79183906,-0.44157782,-0.8526554
COVER__BOWS2__0.4bpp__1147.pgm,1147.pgm,COVER,0,${BOWS2_ROOT}/cover/1147.pgm,0.4885254,0.48754883,0.5053711,0.0,0.21936035,1.537174,1.1320642,1.0651137,-0.73479927,-0.106453545
COVER__BOWS2__0.4bpp__1148.pgm,1148.pgm,COVER,0,${BOWS2_ROOT}/cover/1148.pgm,0.52197266,0.5058594,0.5083008,0.5102539,0.50683594,1.6887093,1.2062008,1.0762728,1.2200105,0.9186253
COVER__BOWS2__0.4bpp__1149.pgm,1149.pgm,COVER,0,${BOWS2_ROOT}/cover/1149.pgm,0.42822266,0.49658203,0.5151367,0.47021484,0.5073242,1.2639681,1.1686383,1.1023109,1.0666188,0.9203664
COVER__BOWS2__0.4bpp__115.pgm,115.pgm,COVER,0,${BOWS2_ROOT}/cover/115.pgm,0.3112793,0.37280273,0.8730469,0.7182617,0.6279297,0.7341479,0.6674744,2.4655874,2.0168996,1.3504207
COVER__BOWS2__0.4bpp__1150.pgm,1150.pgm,COVER,0,${BOWS2_ROOT}/cover/1150.pgm,0.5834961,0.51220703,0.49316406,0.5136719,0.5444336,1.9674456,1.2319016,1.0186172,1.233105,1.0526909
COVER__BOWS2__0.4bpp__1151.pgm,1151.pgm,COVER,0,${BOWS2_ROOT}/cover/1151.pgm,0.5136719,0.50439453,0.50683594,0.5024414,0.49780273,1.651102,1.2002699,1.0706933,1.1900804,0.88641477
COVER__BOWS2__0.4bpp__1152.pgm,1152.pgm,COVER,0,${BOWS2_ROOT}/cover/1152.pgm,0.36669922,0.43310547,0.4885254,0.5205078,0.5073242,0.9852318,0.91163117,1.0009485,1.2592938,0.9203664
COVER__BOWS2__0.4bpp__1153.pgm,1153.pgm,COVER,0,${BOWS2_ROOT}/cover/1153.pgm,0.010131836,0.39916992,0.00040125847,0.53027344,0.0,-0.6302223,0.7742312,-0.8583118,1.2967064,-0.88864744
COVER__BOWS2__0.4bpp__1154.pgm,1154.pgm,COVER,0,${BOWS2_ROOT}/cover/1154.pgm,0.031021118,0.30078125,0.15563965,0.56689453,0.092041016,-0.53558195,0.37587017,-0.26701018,1.4370037,-0.5604481
COVER__BOWS2__0.4bpp__1155.pgm,1155.pgm,COVER,0,${BOWS2_ROOT}/cover/1155.pgm,0.49243164,0.50097656,0.51220703,0.5107422,0.5185547,1.5548716,1.186431,1.0911517,1.2218812,0.96041197
COVER__BOWS2__0.4bpp__1156.pgm,1156.pgm,COVER,0,${BOWS2_ROOT}/cover/1156.pgm,0.5078125,0.50878906,0.50683594,0.5083008,0.51220703,1.6245557,1.2180628,1.0706933,1.212528,0.9377775
COVER__BOWS2__0.4bpp__1157.pgm,1157.pgm,COVER,0,${BOWS2_ROOT}/cover/1157.pgm,0.9472656,0.47192383,0.59814453,0.35205078,0.5961914,3.6155295,1.0688009,1.4184868,0.61392593,1.2372485
COVER__BOWS2__0.4bpp__1158.pgm,1158.pgm,COVER,0,${BOWS2_ROOT}/cover/1158.pgm,0.49316406,0.51123047,0.51123047,0.5053711,0.52246094,1.5581899,1.2279476,1.087432,1.2013042,0.97434086
COVER__BOWS2__0.4bpp__1159.pgm,1159.pgm,COVER,0,${BOWS2_ROOT}/cover/1159.pgm,0.5,0.49536133,0.5136719,0.49975586,0.50097656,1.5891606,1.1636958,1.0967313,1.1797919,0.89773196
COVER__BOWS2__0.4bpp__116.pgm,116.pgm,COVER,0,${BOWS2_ROOT}/cover/116.pgm,0.953125,0.88671875,0.98095703,0.54541016,0.89453125,3.642076,2.7482436,2.8766162,1.354696,2.301067
COVER__BOWS2__0.4bpp__1160.pgm,1160.pgm,COVER,0,${BOWS2_ROOT}/cover/1160.pgm,0.103759766,0.54248047,0.3803711,0.5253906,0.6098633,-0.20603426,1.3544742,0.58898985,1.2780001,1.2859997
COVER__BOWS2__0.4bpp__1161.pgm,1161.pgm,COVER,0,${BOWS2_ROOT}/cover/1161.pgm,0.5136719,0.51464844,0.5209961,0.5136719,0.52246094,1.651102,1.2417865,1.1246291,1.233105,0.97434086
COVER__BOWS2__0.4bpp__1162.pgm,1162.pgm,COVER,0,${BOWS2_ROOT}/cover/1162.pgm,0.061767578,0.17370605,0.17919922,0.5288086,0.026062012,-0.39628288,-0.13863835,-0.17727199,1.2910945,-0.7957157
COVER__BOWS2__0.4bpp__1163.pgm,1163.pgm,COVER,0,${BOWS2_ROOT}/cover/1163.pgm,0.51464844,0.5048828,0.51464844,0.5029297,0.50341797,1.6555264,1.2022469,1.100451,1.191951,0.9064375
COVER__BOWS2__0.4bpp__1164.pgm,1164.pgm,COVER,0,${BOWS2_ROOT}/cover/1164.pgm,0.46484375,0.5019531,0.5317383,0.52978516,0.53027344,1.4298826,1.1903851,1.1655461,1.2948358,1.0021986
COVER__BOWS2__0.4bpp__1165.pgm,1165.pgm,COVER,0,${BOWS2_ROOT}/cover/1165.pgm,0.5078125,0.50927734,0.5083008,0.5073242,0.51708984,1.6245557,1.2200397,1.0762728,1.2087867,0.95518863
COVER__BOWS2__0.4bpp__1166.pgm,1166.pgm,COVER,0,${BOWS2_ROOT}/cover/1166.pgm,0.50439453,0.50683594,0.50683594,0.5024414,0.5073242,1.6090703,1.2101549,1.0706933,1.1900804,0.9203664
COVER__BOWS2__0.4bpp__1167.pgm,1167.pgm,COVER,0,${BOWS2_ROOT}/cover/1167.pgm,0.50634766,0.51123047,0.5083008,0.5019531,0.51464844,1.6179191,1.2279476,1.0762728,1.1882098,0.9464831
COVER__BOWS2__0.4bpp__1168.pgm,1168.pgm,COVER,0,${BOWS2_ROOT}/cover/1168.pgm,0.51220703,0.50683594,0.5097656,0.5019531,0.5078125,1.6444654,1.2101549,1.0818524,1.1882098,0.9221075
COVER__BOWS2__0.4bpp__1169.pgm,1169.pgm,COVER,0,${BOWS2_ROOT}/cover/1169.pgm,0.65722656,0.53466797,0.50097656,0.48608398,0.49316406,2.3014867,1.3228426,1.0483749,1.1274142,0.8698742
COVER__BOWS2__0.4bpp__117.pgm,117.pgm,COVER,0,${BOWS2_ROOT}/cover/117.pgm,0.6513672,0.54296875,0.58203125,0.5053711,0.5932617,2.2749405,1.3564512,1.3571115,1.2013042,1.2268019
COVER__BOWS2__0.4bpp__1170.pgm,1170.pgm,COVER,0,${BOWS2_ROOT}/cover/1170.pgm,0.5126953,0.50878906,0.51660156,0.5048828,0.5209961,1.6466776,1.2180628,1.1078904,1.1994336,0.9691175
COVER__BOWS2__0.4bpp__1171.pgm,1171.pgm,COVER,0,${BOWS2_ROOT}/cover/1171.pgm,0.4909668,0.48242188,0.49438477,0.50390625,0.48706055,1.548235,1.111306,1.0232668,1.1956923,0.8481103
COVER__BOWS2__0.4bpp__1172.pgm,1172.pgm,COVER,0,${BOWS2_ROOT}/cover/1172.pgm,0.008377075,0.007637024,0.009086609,0.010169983,0.01020813,-0.6381724,-0.8110271,-0.82522935,-0.69583756,-0.85224736
COVER__BOWS2__0.4bpp__1173.pgm,1173.pgm,COVER,0,${BOWS2_ROOT}/cover/1173.pgm,0.011550903,0.0110321045,0.21447754,0.5888672,0.3642578,-0.6237931,-0.7972809,-0.042897195,1.5211822,0.410221
COVER__BOWS2__0.4bpp__1174.pgm,1174.pgm,COVER,0,${BOWS2_ROOT}/cover/1174.pgm,0.4819336,0.5053711,0.5239258,0.50927734,0.53466797,1.5073094,1.2042239,1.1357883,1.2162693,1.0178686
COVER__BOWS2__0.4bpp__1175.pgm,1175.pgm,COVER,0,${BOWS2_ROOT}/cover/1175.pgm,0.53808594,0.5131836,0.5263672,0.5258789,0.5317383,1.7617116,1.2358556,1.1450876,1.2798707,1.007422
COVER__BOWS2__0.4bpp__1176.pgm,1176.pgm,COVER,0,${BOWS2_ROOT}/cover/1176.pgm,0.5029297,0.5048828,0.5102539,0.5048828,0.51171875,1.6024337,1.2022469,1.0837122,1.1994336,0.9360364
COVER__BOWS2__0.4bpp__1177.pgm,1177.pgm,COVER,0,${BOWS2_ROOT}/cover/1177.pgm,0.4423828,0.49902344,0.50439453,0.5058594,0.5048828,1.3281218,1.1785232,1.061394,1.2031748,0.91166085
COVER__BOWS2__0.4bpp__1178.pgm,1178.pgm,COVER,0,${BOWS2_ROOT}/cover/1178.pgm,0.6303711,0.5527344,0.5385742,0.5205078,0.5361328,2.1798162,1.3959907,1.1915841,1.2592938,1.0230919
COVER__BOWS2__0.4bpp__1179.pgm,1179.pgm,COVER,0,${BOWS2_ROOT}/cover/1179.pgm,0.50439453,0.5073242,0.50683594,0.50097656,0.5083008,1.6090703,1.2121319,1.0706933,1.1844685,0.9238486
COVER__BOWS2__0.4bpp__118.pgm,118.pgm,COVER,0,${BOWS2_ROOT}/cover/118.pgm,0.54589844,0.5410156,0.6274414,0.50683594,0.5830078,1.7971067,1.3485433,1.5300784,1.2069161,1.1902386
COVER__BOWS2__0.4bpp__1180.pgm,1180.pgm,COVER,0,${BOWS2_ROOT}/cover/1180.pgm,0.014732361,0.010696411,0.013954163,0.16149902,0.017044067,-0.6093793,-0.7986401,-0.8066889,-0.11608796,-0.8278718
COVER__BOWS2__0.4bpp__1181.pgm,1181.pgm,COVER,0,${BOWS2_ROOT}/cover/1181.pgm,0.4975586,0.50146484,0.5307617,0.5078125,0.53125,1.5780996,1.1884081,1.1618264,1.2106574,1.0056808
COVER__BOWS2__0.4bpp__1182.pgm,1182.pgm,COVER,0,${BOWS2_ROOT}/cover/1182.pgm,0.096191406,0.07977295,0.22460938,0.5126953,0.5332031,-0.24032326,-0.51895946,-0.0043051234,1.2293637,1.0126452
COVER__BOWS2__0.4bpp__1183.pgm,1183.pgm,COVER,0,${BOWS2_ROOT}/cover/1183.pgm,0.46801758,0.5180664,0.5292969,0.5107422,0.52441406,1.4442619,1.2556254,1.1562468,1.2218812,0.9813053
COVER__BOWS2__0.4bpp__1184.pgm,1184.pgm,COVER,0,${BOWS2_ROOT}/cover/1184.pgm,0.11755371,0.41992188,0.5571289,0.7060547,0.5498047,-0.1435398,0.85825276,1.2622586,1.9701338,1.071843
COVER__BOWS2__0.4bpp__1185.pgm,1185.pgm,COVER,0,${BOWS2_ROOT}/cover/1185.pgm,0.67285156,0.50097656,0.51416016,0.5136719,0.52441406,2.372277,1.186431,1.0985911,1.233105,0.9813053
COVER__BOWS2__0.4bpp__1186.pgm,1186.pgm,COVER,0,${BOWS2_ROOT}/cover/1186.pgm,0.009231567,0.008575439,0.008514404,0.15856934,0.011375427,-0.63430107,-0.80722755,-0.82740885,-0.12731174,-0.84808505
COVER__BOWS2__0.4bpp__1187.pgm,1187.pgm,COVER,0,${BOWS2_ROOT}/cover/1187.pgm,0.06359863,0.014060974,0.011962891,0.019302368,0.012382507,-0.38798717,-0.7850175,-0.8142736,-0.6608509,-0.844494
COVER__BOWS2__0.4bpp__1188.pgm,1188.pgm,COVER,0,${BOWS2_ROOT}/cover/1188.pgm,0.026763916,0.06939697,0.5986328,0.55322266,0.61865234,-0.5548695,-0.56097025,1.4203467,1.3846262,1.3173397
COVER__BOWS2__0.4bpp__1189.pgm,1189.pgm,COVER,0,${BOWS2_ROOT}/cover/1189.pgm,0.008255005,0.007549286,0.008094788,0.021209717,0.01020813,-0.63872546,-0.8113823,-0.8290072,-0.6535438,-0.85224736
COVER__BOWS2__0.4bpp__119.pgm,119.pgm,COVER,0,${BOWS2_ROOT}/cover/119.pgm,0.70703125,0.609375,0.6040039,0.50097656,0.6464844,2.5271306,1.6253202,1.4408052,1.1844685,1.416583
COVER__BOWS2__0.4bpp__1190.pgm,1190.pgm,COVER,0,${BOWS2_ROOT}/cover/1190.pgm,0.5161133,0.50390625,0.5107422,0.50146484,0.51660156,1.6621629,1.198293,1.0855721,1.1863391,0.9534475
COVER__BOWS2__0.4bpp__1191.pgm,1191.pgm,COVER,0,${BOWS2_ROOT}/cover/1191.pgm,0.031982422,0.015487671,0.108947754,0.95458984,0.54052734,-0.5312267,-0.77924097,-0.44485918,2.9222853,1.038762
COVER__BOWS2__0.4bpp__1192.pgm,1192.pgm,COVER,0,${BOWS2_ROOT}/cover/1192.pgm,0.72509766,0.48706055,0.48046875,0.4987793,0.5083008,2.6089816,1.1300873,0.97026086,1.1760507,0.9238486
COVER__BOWS2__0.4bpp__1193.pgm,1193.pgm,COVER,0,${BOWS2_ROOT}/cover/1193.pgm,0.5288086,0.5288086,0.56884766,0.54345703,0.5419922,1.71968,1.2991189,1.3068953,1.3472135,1.0439852
COVER__BOWS2__0.4bpp__1194.pgm,1194.pgm,COVER,0,${BOWS2_ROOT}/cover/1194.pgm,0.009971619,0.008155823,0.009124756,0.01210022,0.01020813,-0.6309482,-0.8089265,-0.82508403,-0.6884427,-0.85224736
COVER__BOWS2__0.4bpp__1195.pgm,1195.pgm,COVER,0,${BOWS2_ROOT}/cover/1195.pgm,0.546875,0.5126953,0.5253906,0.5126953,0.51660156,1.8015311,1.2338786,1.1413679,1.2293637,0.9534475
COVER__BOWS2__0.4bpp__1196.pgm,1196.pgm,COVER,0,${BOWS2_ROOT}/cover/1196.pgm,0.5029297,0.5029297,0.51904297,0.50683594,0.5234375,1.6024337,1.194339,1.1171898,1.2069161,0.9778231
COVER__BOWS2__0.4bpp__1197.pgm,1197.pgm,COVER,0,${BOWS2_ROOT}/cover/1197.pgm,0.009017944,0.0077552795,0.014060974,0.032714844,0.017440796,-0.63526887,-0.8105483,-0.80628204,-0.60946697,-0.82645714
COVER__BOWS2__0.4bpp__1198.pgm,1198.pgm,COVER,0,${BOWS2_ROOT}/cover/1198.pgm,0.061767578,0.51171875,0.31518555,0.5263672,0.44873047,-0.39628288,1.2299247,0.3406987,1.2817414,0.7114331
COVER__BOWS2__0.4bpp__1199.pgm,1199.pgm,COVER,0,${BOWS2_ROOT}/cover/1199.pgm,0.5361328,0.52685547,0.50634766,0.5029297,0.51464844,1.7528629,1.2912109,1.0688334,1.191951,0.9464831
COVER__BOWS2__0.4bpp__12.pgm,12.pgm,COVER,0,${BOWS2_ROOT}/cover/12.pgm,0.009895325,0.009162903,0.015075684,0.0491333,0.2055664,-0.63129383,-0.804849,-0.80241704,-0.546567,-0.15563992
COVER__BOWS2__0.4bpp__120.pgm,120.pgm,COVER,0,${BOWS2_ROOT}/cover/120.pgm,0.52441406,0.55859375,0.5024414,0.5205078,0.5239258,1.6997702,1.4197145,1.0539545,1.2592938,0.9795642
COVER__BOWS2__0.4bpp__1200.pgm,1200.pgm,COVER,0,${BOWS2_ROOT}/cover/1200.pgm,0.5136719,0.5605469,0.53271484,0.5053711,0.53222656,1.651102,1.4276224,1.1692657,1.2013042,1.009163
COVER__BOWS2__0.4bpp__1201.pgm,1201.pgm,COVER,0,${BOWS2_ROOT}/cover/1201.pgm,0.4897461,0.515625,0.5024414,0.49926758,0.49829102,1.5427045,1.2457404,1.0539545,1.1779213,0.8881559
COVER__BOWS2__0.4bpp__1202.pgm,1202.pgm,COVER,0,${BOWS2_ROOT}/cover/1202.pgm,0.021530151,0.011550903,0.1574707,0.38427734,0.0002937317,-0.57858145,-0.7951804,-0.2600357,0.7373876,-0.88760006
